time,G_min,G_max,G_opt,I_min,I_max,I_opt
330.09,7.073055119,10.18085612,8.23302063,0.121862964,0.413720597,0.227906088
330.1,7.072439717,10.18045841,8.232476764,0.121847324,0.413677369,0.227874905
330.11,7.071824378,10.18006075,8.231932947,0.121831682,0.413634138,0.227843724
330.12,7.0712091,10.17966312,8.23138918,0.12181604,0.413590903,0.227812545
330.13,7.070593885,10.17926554,8.23084546,0.121800397,0.413547664,0.227781367
330.14,7.069978731,10.17886801,8.23030179,0.121784754,0.413504422,0.22775019
330.15,7.069363639,10.17847052,8.229758168,0.121769109,0.413461176,0.227719015
330.16,7.068748609,10.17807307,8.229214595,0.121753464,0.413417927,0.227687842
330.17,7.068133641,10.17767566,8.228671071,0.121737817,0.413374674,0.22765667
330.18,7.067518735,10.1772783,8.228127595,0.12172217,0.413331418,0.227625499
330.19,7.066903891,10.17688098,8.227584168,0.121706522,0.413288158,0.22759433
330.2,7.066289108,10.17648371,8.22704079,0.121690874,0.413244895,0.227563163
330.21,7.065674387,10.17608648,8.226497461,0.121675224,0.413201628,0.227531997
330.22,7.065059729,10.17568929,8.22595418,0.121659574,0.413158358,0.227500832
330.23,7.064445132,10.17529214,8.225410947,0.121643922,0.413115085,0.227469669
330.24,7.063830596,10.17489504,8.224867764,0.12162827,0.413071808,0.227438508
330.25,7.063216123,10.17449799,8.224324629,0.121612618,0.413028527,0.227407348
330.26,7.062601711,10.17410097,8.223781543,0.121596964,0.412985243,0.22737619
330.27,7.061987361,10.173704,8.223238505,0.12158131,0.412941956,0.227345033
330.28,7.061373073,10.17330707,8.222695516,0.121565654,0.412898665,0.227313878
330.29,7.060758847,10.17291019,8.222152575,0.121549998,0.412855371,0.227282724
330.3,7.060144682,10.17251335,8.221609684,0.121534342,0.412812074,0.227251572
330.31,7.059530579,10.17211655,8.22106684,0.121518684,0.412768773,0.227220421
330.32,7.058916538,10.1717198,8.220524046,0.121503026,0.412725469,0.227189272
330.33,7.058302558,10.17132309,8.2199813,0.121487366,0.412682161,0.227158124
330.34,7.057688641,10.17092642,8.219438602,0.121471707,0.412638851,0.227126979
330.35,7.057074785,10.1705298,8.218895953,0.121456046,0.412595536,0.227095834
330.36,7.05646099,10.17013322,8.218353353,0.121440384,0.412552219,0.227064691
330.37,7.055847258,10.16973668,8.217810801,0.121424722,0.412508898,0.22703355
330.38,7.055233587,10.16934019,8.217268297,0.121409059,0.412465574,0.22700241
330.39,7.054619978,10.16894374,8.216725842,0.121393396,0.412422247,0.226971272
330.4,7.05400643,10.16854733,8.216183436,0.121377731,0.412378916,0.226940136
330.41,7.053392944,10.16815097,8.215641078,0.121362066,0.412335582,0.226909001
330.42,7.05277952,10.16775465,8.215098769,0.1213464,0.412292245,0.226877868
330.43,7.052166157,10.16735837,8.214556508,0.121330733,0.412248904,0.226846736
330.44,7.051552856,10.16696214,8.214014295,0.121315066,0.412205561,0.226815606
330.45,7.050939617,10.16656595,8.213472131,0.121299397,0.412162214,0.226784477
330.46,7.050326439,10.1661698,8.212930016,0.121283728,0.412118863,0.226753351
330.47,7.049713322,10.1657737,8.212387949,0.121268059,0.41207551,0.226722225
330.48,7.049100268,10.16537764,8.21184593,0.121252388,0.412032153,0.226691102
330.49,7.048487275,10.16498162,8.21130396,0.121236717,0.411988794,0.22665998
330.5,7.047874343,10.16458565,8.210762038,0.121221045,0.411945431,0.226628859
330.51,7.047261473,10.16418972,8.210220165,0.121205373,0.411902064,0.22659774
330.52,7.046648665,10.16379383,8.20967834,0.1211897,0.411858695,0.226566623
330.53,7.046035918,10.16339799,8.209136563,0.121174026,0.411815323,0.226535508
330.54,7.045423233,10.16300219,8.208594835,0.121158351,0.411771947,0.226504394
330.55,7.044810609,10.16260643,8.208053155,0.121142676,0.411728568,0.226473282
330.56,7.044198047,10.16221072,8.207511524,0.121126999,0.411685186,0.226442171
330.57,7.043585546,10.16181505,8.206969941,0.121111323,0.411641801,0.226411062
330.58,7.042973107,10.16141942,8.206428406,0.121095645,0.411598413,0.226379955
330.59,7.04236073,10.16102384,8.20588692,0.121079967,0.411555022,0.226348849
330.6,7.041748413,10.1606283,8.205345482,0.121064288,0.411511628,0.226317745
330.61,7.041136159,10.1602328,8.204804092,0.121048609,0.41146823,0.226286643
330.62,7.040523965,10.15983734,8.204262751,0.121032928,0.41142483,0.226255542
330.63,7.039911834,10.15944193,8.203721457,0.121017247,0.411381426,0.226224443
330.64,7.039299763,10.15904657,8.203180213,0.121001566,0.41133802,0.226193346
330.65,7.038687754,10.15865124,8.202639016,0.120985884,0.41129461,0.22616225
330.66,7.038075807,10.15825596,8.202097868,0.120970201,0.411251197,0.226131156
330.67,7.037463921,10.15786072,8.201556768,0.120954517,0.411207782,0.226100064
330.68,7.036852096,10.15746553,8.201015716,0.120938833,0.411164363,0.226068973
330.69,7.036240333,10.15707038,8.200474713,0.120923148,0.411120941,0.226037884
330.7,7.035628631,10.15667527,8.199933758,0.120907462,0.411077517,0.226006797
330.71,7.035016991,10.15628021,8.199392851,0.120891776,0.411034089,0.225975712
330.72,7.034405412,10.15588519,8.198851992,0.120876089,0.410990658,0.225944628
330.73,7.033793894,10.15549021,8.198311181,0.120860402,0.410947225,0.225913546
330.74,7.033182438,10.15509527,8.197770419,0.120844714,0.410903788,0.225882465
330.75,7.032571043,10.15470038,8.197229705,0.120829025,0.410860348,0.225851387
330.76,7.031959709,10.15430553,8.196689039,0.120813335,0.410816906,0.22582031
330.77,7.031348437,10.15391073,8.196148421,0.120797645,0.410773461,0.225789234
330.78,7.030737226,10.15351596,8.195607852,0.120781955,0.410730012,0.225758161
330.79,7.030126076,10.15312125,8.19506733,0.120766263,0.410686561,0.225727089
330.8,7.029514988,10.15272657,8.194526857,0.120750571,0.410643107,0.225696019
330.81,7.028903961,10.15233194,8.193986432,0.120734879,0.41059965,0.225664951
330.82,7.028292995,10.15193735,8.193446055,0.120719185,0.41055619,0.225633884
330.83,7.027682091,10.1515428,8.192905726,0.120703492,0.410512727,0.225602819
330.84,7.027071248,10.1511483,8.192365445,0.120687797,0.410469261,0.225571756
330.85,7.026460466,10.15075384,8.191825213,0.120672102,0.410425793,0.225540695
330.86,7.025849745,10.15035942,8.191285028,0.120656407,0.410382321,0.225509635
330.87,7.025239086,10.14996505,8.190744892,0.12064071,0.410338847,0.225478577
330.88,7.024628488,10.14957072,8.190204804,0.120625014,0.41029537,0.225447521
330.89,7.024017951,10.14917643,8.189664763,0.120609316,0.41025189,0.225416467
330.9,7.023407475,10.14878219,8.189124771,0.120593618,0.410208407,0.225385414
330.91,7.022797061,10.14838799,8.188584827,0.12057792,0.410164922,0.225354363
330.92,7.022186708,10.14799383,8.188044931,0.12056222,0.410121434,0.225323314
330.93,7.021576416,10.14759971,8.187505083,0.120546521,0.410077943,0.225292267
330.94,7.020966185,10.14720564,8.186965283,0.12053082,0.410034449,0.225261222
330.95,7.020356015,10.14681161,8.186425531,0.120515119,0.409990952,0.225230178
330.96,7.019745907,10.14641763,8.185885828,0.120499418,0.409947453,0.225199136
330.97,7.019135859,10.14602369,8.185346172,0.120483716,0.409903951,0.225168096
330.98,7.018525873,10.14562979,8.184806564,0.120468013,0.409860446,0.225137057
330.99,7.017915948,10.14523593,8.184267004,0.12045231,0.409816938,0.225106021
331,7.017306084,10.14484212,8.183727492,0.120436606,0.409773428,0.225074986
331.01,7.016696282,10.14444835,8.183188028,0.120420902,0.409729915,0.225043953
331.02,7.01608654,10.14405462,8.182648612,0.120405197,0.409686399,0.225012922
331.03,7.015476859,10.14366094,8.182109244,0.120389492,0.409642881,0.224981893
331.04,7.01486724,10.1432673,8.181569924,0.120373786,0.409599359,0.224950865
331.05,7.014257682,10.1428737,8.181030652,0.120358079,0.409555836,0.224919839
331.06,7.013648184,10.14248015,8.180491428,0.120342372,0.409512309,0.224888815
331.07,7.013038748,10.14208664,8.179952251,0.120326665,0.40946878,0.224857793
331.08,7.012429373,10.14169317,8.179413123,0.120310957,0.409425248,0.224826773
331.09,7.011820059,10.14129974,8.178874043,0.120295248,0.409381714,0.224795755
331.1,7.011210806,10.14090636,8.17833501,0.120279539,0.409338177,0.224764738
331.11,7.010601614,10.14051302,8.177796025,0.120263829,0.409294637,0.224733723
331.12,7.009992483,10.14011973,8.177257089,0.120248119,0.409251095,0.22470271
331.13,7.009383414,10.13972647,8.1767182,0.120232408,0.40920755,0.224671699
331.14,7.008774405,10.13933326,8.176179359,0.120216697,0.409164003,0.22464069
331.15,7.008165457,10.1389401,8.175640566,0.120200985,0.409120453,0.224609683
331.16,7.00755657,10.13854697,8.17510182,0.120185273,0.4090769,0.224578677
331.17,7.006947744,10.13815389,8.174563123,0.12016956,0.409033345,0.224547673
331.18,7.006338979,10.13776085,8.174024473,0.120153847,0.408989787,0.224516671
331.19,7.005730275,10.13736786,8.173485871,0.120138133,0.408946227,0.224485671
331.2,7.005121632,10.13697491,8.172947317,0.120122419,0.408902664,0.224454673
331.21,7.00451305,10.136582,8.172408811,0.120106704,0.408859098,0.224423677
331.22,7.003904529,10.13618913,8.171870353,0.120090989,0.40881553,0.224392683
331.23,7.003296069,10.13579631,8.171331942,0.120075273,0.40877196,0.22436169
331.24,7.00268767,10.13540353,8.170793579,0.120059557,0.408728387,0.2243307
331.25,7.002079332,10.13501079,8.170255264,0.12004384,0.408684812,0.224299711
331.26,7.001471055,10.1346181,8.169716997,0.120028123,0.408641234,0.224268724
331.27,7.000862838,10.13422545,8.169178777,0.120012405,0.408597653,0.224237739
331.28,7.000254683,10.13383284,8.168640605,0.119996687,0.40855407,0.224206756
331.29,6.999646588,10.13344027,8.168102481,0.119980968,0.408510485,0.224175775
331.3,6.999038554,10.13304775,8.167564405,0.119965249,0.408466897,0.224144795
331.31,6.998430581,10.13265527,8.167026376,0.119949529,0.408423307,0.224113818
331.32,6.997822669,10.13226284,8.166488395,0.119933809,0.408379714,0.224082842
331.33,6.997214818,10.13187044,8.165950462,0.119918089,0.408336119,0.224051869
331.34,6.996607028,10.13147809,8.165412576,0.119902368,0.408292521,0.224020897
331.35,6.995999298,10.13108579,8.164874738,0.119886647,0.408248922,0.223989927
331.36,6.99539163,10.13069352,8.164336948,0.119870925,0.408205319,0.223958959
331.37,6.994784022,10.1303013,8.163799205,0.119855203,0.408161714,0.223927993
331.38,6.994176475,10.12990912,8.16326151,0.11983948,0.408118107,0.223897029
331.39,6.993568988,10.12951699,8.162723863,0.119823757,0.408074498,0.223866067
331.4,6.992961563,10.12912489,8.162186264,0.119808033,0.408030886,0.223835107
331.41,6.992354198,10.12873284,8.161648712,0.119792309,0.407987272,0.223804149
331.42,6.991746894,10.12834084,8.161111207,0.119776585,0.407943655,0.223773192
331.43,6.991139651,10.12794887,8.160573751,0.11976086,0.407900036,0.223742238
331.44,6.990532469,10.12755695,8.160036341,0.119745134,0.407856415,0.223711285
331.45,6.989925347,10.12716507,8.15949898,0.119729409,0.407812791,0.223680335
331.46,6.989318286,10.12677324,8.158961666,0.119713682,0.407769165,0.223649386
331.47,6.988711286,10.12638144,8.1584244,0.119697956,0.407725537,0.22361844
331.48,6.988104347,10.12598969,8.157887181,0.119682229,0.407681907,0.223587495
331.49,6.987497468,10.12559799,8.15735001,0.119666502,0.407638274,0.223556552
331.5,6.98689065,10.12520632,8.156812886,0.119650774,0.407594639,0.223525612
331.51,6.986283893,10.1248147,8.15627581,0.119635045,0.407551001,0.223494673
331.52,6.985677196,10.12442312,8.155738781,0.119619317,0.407507362,0.223463736
331.53,6.98507056,10.12403159,8.1552018,0.119603588,0.40746372,0.223432801
331.54,6.984463985,10.1236401,8.154664867,0.119587858,0.407420076,0.223401868
331.55,6.98385747,10.12324865,8.154127981,0.119572129,0.407376429,0.223370937
331.56,6.983251016,10.12285724,8.153591142,0.119556399,0.407332781,0.223340008
331.57,6.982644623,10.12246588,8.153054351,0.119540668,0.40728913,0.223309081
331.58,6.98203829,10.12207456,8.152517607,0.119524937,0.407245477,0.223278156
331.59,6.981432018,10.12168328,8.151980911,0.119509206,0.407201822,0.223247233
331.6,6.980825807,10.12129204,8.151444263,0.119493474,0.407158164,0.223216312
331.61,6.980219656,10.12090085,8.150907662,0.119477742,0.407114505,0.223185393
331.62,6.979613566,10.1205097,8.150371108,0.119462009,0.407070843,0.223154476
331.63,6.979007536,10.12011859,8.149834602,0.119446277,0.407027179,0.223123561
331.64,6.978401567,10.11972753,8.149298143,0.119430543,0.406983513,0.223092648
331.65,6.977795659,10.11933651,8.148761731,0.11941481,0.406939844,0.223061737
331.66,6.977189811,10.11894553,8.148225368,0.119399076,0.406896174,0.223030828
331.67,6.976584024,10.11855459,8.147689051,0.119383342,0.406852501,0.222999921
331.68,6.975978297,10.1181637,8.147152782,0.119367607,0.406808827,0.222969016
331.69,6.975372631,10.11777285,8.14661656,0.119351872,0.40676515,0.222938113
331.7,6.974767025,10.11738204,8.146080386,0.119336137,0.406721471,0.222907213
331.71,6.97416148,10.11699127,8.145544259,0.119320401,0.40667779,0.222876314
331.72,6.973555995,10.11660055,8.145008179,0.119304665,0.406634107,0.222845417
331.73,6.972950571,10.11620987,8.144472147,0.119288929,0.406590422,0.222814522
331.74,6.972345207,10.11581924,8.143936162,0.119273192,0.406546734,0.222783629
331.75,6.971739904,10.11542864,8.143400224,0.119257455,0.406503045,0.222752738
331.76,6.971134662,10.11503809,8.142864334,0.119241718,0.406459353,0.222721849
331.77,6.970529479,10.11464758,8.142328491,0.11922598,0.40641566,0.222690963
331.78,6.969924358,10.11425712,8.141792696,0.119210242,0.406371964,0.222660078
331.79,6.969319296,10.11386669,8.141256947,0.119194504,0.406328267,0.222629195
331.8,6.968714295,10.11347631,8.140721246,0.119178765,0.406284567,0.222598315
331.81,6.968109355,10.11308598,8.140185593,0.119163026,0.406240866,0.222567436
331.82,6.967504475,10.11269568,8.139649986,0.119147287,0.406197162,0.22253656
331.83,6.966899656,10.11230543,8.139114427,0.119131547,0.406153456,0.222505685
331.84,6.966294896,10.11191522,8.138578915,0.119115807,0.406109749,0.222474813
331.85,6.965690198,10.11152505,8.138043451,0.119100067,0.406066039,0.222443943
331.86,6.965085559,10.11113493,8.137508033,0.119084326,0.406022327,0.222413075
331.87,6.964480982,10.11074485,8.136972663,0.119068586,0.405978614,0.222382208
331.88,6.963876464,10.11035481,8.13643734,0.119052844,0.405934898,0.222351344
331.89,6.963272007,10.10996481,8.135902065,0.119037103,0.405891181,0.222320482
331.9,6.96266761,10.10957486,8.135366836,0.119021361,0.405847461,0.222289622
331.91,6.962063274,10.10918495,8.134831655,0.119005619,0.40580374,0.222258765
331.92,6.961458997,10.10879508,8.134296521,0.118989877,0.405760016,0.222227909
331.93,6.960854782,10.10840526,8.133761434,0.118974135,0.405716291,0.222197055
331.94,6.960250626,10.10801547,8.133226394,0.118958392,0.405672564,0.222166204
331.95,6.959646531,10.10762573,8.132691402,0.118942649,0.405628835,0.222135354
331.96,6.959042496,10.10723603,8.132156457,0.118926905,0.405585104,0.222104507
331.97,6.958438522,10.10684638,8.131621558,0.118911162,0.405541371,0.222073661
331.98,6.957834607,10.10645677,8.131086707,0.118895418,0.405497636,0.222042818
331.99,6.957230754,10.1060672,8.130551903,0.118879674,0.4054539,0.222011977
332,6.95662696,10.10567767,8.130017147,0.118863929,0.405410161,0.221981138
332.01,6.956023226,10.10528819,8.129482437,0.118848184,0.405366421,0.221950301
332.02,6.955419553,10.10489875,8.128947775,0.118832439,0.405322679,0.221919467
332.03,6.95481594,10.10450935,8.128413159,0.118816694,0.405278935,0.221888634
332.04,6.954212388,10.10411999,8.127878591,0.118800949,0.405235189,0.221857803
332.05,6.953608895,10.10373068,8.12734407,0.118785203,0.405191441,0.221826975
332.06,6.953005463,10.1033414,8.126809596,0.118769457,0.405147691,0.221796149
332.07,6.952402091,10.10295218,8.126275168,0.118753711,0.40510394,0.221765325
332.08,6.95179878,10.10256299,8.125740788,0.118737964,0.405060187,0.221734503
332.09,6.951195528,10.10217385,8.125206456,0.118722218,0.405016432,0.221703683
332.1,6.950592337,10.10178474,8.12467217,0.118706471,0.404972675,0.221672865
332.11,6.949989206,10.10139569,8.124137931,0.118690724,0.404928917,0.221642049
332.12,6.949386135,10.10100667,8.123603739,0.118674976,0.404885157,0.221611236
332.13,6.948783124,10.1006177,8.123069594,0.118659229,0.404841395,0.221580425
332.14,6.948180173,10.10022877,8.122535496,0.118643481,0.404797631,0.221549615
332.15,6.947577283,10.09983988,8.122001446,0.118627733,0.404753865,0.221518808
332.16,6.946974452,10.09945103,8.121467442,0.118611985,0.404710098,0.221488003
332.17,6.946371682,10.09906223,8.120933485,0.118596236,0.404666329,0.221457201
332.18,6.945768972,10.09867347,8.120399575,0.118580487,0.404622558,0.2214264
332.19,6.945166322,10.09828475,8.119865712,0.118564739,0.404578786,0.221395602
332.2,6.944563732,10.09789607,8.119331897,0.118548989,0.404535012,0.221364806
332.21,6.943961202,10.09750744,8.118798128,0.11853324,0.404491236,0.221334011
332.22,6.943358732,10.09711885,8.118264406,0.118517491,0.404447458,0.22130322
332.23,6.942756323,10.0967303,8.117730731,0.118501741,0.404403679,0.22127243
332.24,6.942153973,10.0963418,8.117197103,0.118485991,0.404359898,0.221241642
332.25,6.941551684,10.09595333,8.116663521,0.118470241,0.404316116,0.221210857
332.26,6.940949454,10.09556491,8.116129987,0.118454491,0.404272332,0.221180074
332.27,6.940347285,10.09517653,8.1155965,0.11843874,0.404228546,0.221149293
332.28,6.939745176,10.0947882,8.115063059,0.11842299,0.404184758,0.221118514
332.29,6.939143126,10.09439991,8.114529666,0.118407239,0.404140969,0.221087737
332.3,6.938541137,10.09401166,8.113996319,0.118391488,0.404097178,0.221056963
332.31,6.937939208,10.09362345,8.113463019,0.118375736,0.404053386,0.221026191
332.32,6.937337338,10.09323528,8.112929766,0.118359985,0.404009592,0.220995421
332.33,6.936735529,10.09284716,8.11239656,0.118344234,0.403965796,0.220964653
332.34,6.93613378,10.09245908,8.111863401,0.118328482,0.403921999,0.220933887
332.35,6.935532091,10.09207104,8.111330289,0.11831273,0.4038782,0.220903124
332.36,6.934930461,10.09168304,8.110797223,0.118296978,0.4038344,0.220872362
332.37,6.934328892,10.09129509,8.110264204,0.118281226,0.403790598,0.220841603
332.38,6.933727382,10.09090718,8.109731232,0.118265473,0.403746794,0.220810847
332.39,6.933125933,10.09051931,8.109198307,0.118249721,0.403702989,0.220780092
332.4,6.932524543,10.09013148,8.108665429,0.118233968,0.403659183,0.22074934
332.41,6.931923214,10.0897437,8.108132597,0.118218215,0.403615375,0.220718589
332.42,6.931321944,10.08935596,8.107599813,0.118202462,0.403571565,0.220687842
332.43,6.930720734,10.08896826,8.107067075,0.118186709,0.403527754,0.220657096
332.44,6.930119584,10.0885806,8.106534383,0.118170956,0.403483941,0.220626352
332.45,6.929518495,10.08819299,8.106001739,0.118155203,0.403440127,0.220595611
332.46,6.928917464,10.08780542,8.105469141,0.118139449,0.403396311,0.220564872
332.47,6.928316494,10.08741789,8.10493659,0.118123695,0.403352494,0.220534135
332.48,6.927715584,10.0870304,8.104404086,0.118107942,0.403308675,0.220503401
332.49,6.927114733,10.08664295,8.103871629,0.118092188,0.403264855,0.220472669
332.5,6.926513943,10.08625555,8.103339218,0.118076434,0.403221033,0.220441939
332.51,6.925913212,10.08586819,8.102806854,0.118060679,0.40317721,0.220411211
332.52,6.925312541,10.08548087,8.102274536,0.118044925,0.403133385,0.220380485
332.53,6.92471193,10.0850936,8.101742266,0.118029171,0.403089559,0.220349762
332.54,6.924111379,10.08470636,8.101210042,0.118013416,0.403045732,0.220319041
332.55,6.923510887,10.08431917,8.100677864,0.117997662,0.403001903,0.220288322
332.56,6.922910456,10.08393203,8.100145734,0.117981907,0.402958072,0.220257606
332.57,6.922310084,10.08354492,8.09961365,0.117966152,0.40291424,0.220226891
332.58,6.921709772,10.08315786,8.099081612,0.117950397,0.402870407,0.220196179
332.59,6.921109519,10.08277083,8.098549621,0.117934642,0.402826573,0.22016547
332.6,6.920509327,10.08238386,8.098017677,0.117918887,0.402782737,0.220134762
332.61,6.919909194,10.08199692,8.09748578,0.117903131,0.402738899,0.220104057
332.62,6.919309121,10.08161002,8.096953929,0.117887376,0.40269506,0.220073354
332.63,6.918709108,10.08122317,8.096422125,0.117871621,0.40265122,0.220042654
332.64,6.918109154,10.08083636,8.095890367,0.117855865,0.402607379,0.220011955
332.65,6.91750926,10.08044959,8.095358656,0.11784011,0.402563536,0.219981259
332.66,6.916909426,10.08006287,8.094826992,0.117824354,0.402519692,0.219950566
332.67,6.916309652,10.07967619,8.094295374,0.117808598,0.402475846,0.219919874
332.68,6.915709937,10.07928955,8.093763802,0.117792842,0.402431999,0.219889185
332.69,6.915110282,10.07890295,8.093232278,0.117777086,0.402388151,0.219858498
332.7,6.914510687,10.07851639,8.092700799,0.11776133,0.402344301,0.219827814
332.71,6.913911151,10.07812988,8.092169368,0.117745574,0.40230045,0.219797131
332.72,6.913311675,10.0777434,8.091637983,0.117729818,0.402256598,0.219766451
332.73,6.912712259,10.07735698,8.091106644,0.117714062,0.402212745,0.219735774
332.74,6.912112902,10.07697059,8.090575352,0.117698305,0.40216889,0.219705098
332.75,6.911513605,10.07658424,8.090044106,0.117682549,0.402125034,0.219674425
332.76,6.910914367,10.07619794,8.089512907,0.117666793,0.402081176,0.219643755
332.77,6.91031519,10.07581168,8.088981755,0.117651036,0.402037318,0.219613086
332.78,6.909716072,10.07542546,8.088450649,0.11763528,0.401993458,0.21958242
332.79,6.909117013,10.07503929,8.087919589,0.117619523,0.401949597,0.219551756
332.8,6.908518014,10.07465315,8.087388576,0.117603767,0.401905734,0.219521095
332.81,6.907919075,10.07426706,8.086857609,0.11758801,0.401861871,0.219490436
332.82,6.907320195,10.07388101,8.086326689,0.117572253,0.401818006,0.219459779
332.83,6.906721375,10.073495,8.085795815,0.117556497,0.40177414,0.219429125
332.84,6.906122614,10.07310904,8.085264988,0.11754074,0.401730272,0.219398472
332.85,6.905523913,10.07272311,8.084734207,0.117524983,0.401686404,0.219367823
332.86,6.904925272,10.07233723,8.084203472,0.117509226,0.401642534,0.219337175
332.87,6.90432669,10.0719514,8.083672784,0.117493469,0.401598663,0.21930653
332.88,6.903728167,10.0715656,8.083142143,0.117477712,0.401554791,0.219275887
332.89,6.903129704,10.07117984,8.082611547,0.117461955,0.401510918,0.219245247
332.9,6.902531301,10.07079413,8.082080998,0.117446199,0.401467043,0.219214609
332.91,6.901932957,10.07040846,8.081550496,0.117430442,0.401423167,0.219183973
332.92,6.901334673,10.07002284,8.08102004,0.117414685,0.401379291,0.21915334
332.93,6.900736448,10.06963725,8.08048963,0.117398928,0.401335413,0.219122709
332.94,6.900138282,10.06925171,8.079959266,0.117383171,0.401291534,0.21909208
332.95,6.899540176,10.0688662,8.079428949,0.117367414,0.401247653,0.219061454
332.96,6.89894213,10.06848075,8.078898679,0.117351657,0.401203772,0.21903083
332.97,6.898344143,10.06809533,8.078368454,0.1173359,0.401159889,0.219000208
332.98,6.897746215,10.06770995,8.077838276,0.117320143,0.401116006,0.218969589
332.99,6.897148347,10.06732462,8.077308144,0.117304386,0.401072121,0.218938972
333,6.896550538,10.06693933,8.076778059,0.117288629,0.401028235,0.218908358
333.01,6.895952789,10.06655408,8.07624802,0.117272872,0.400984348,0.218877746
333.02,6.895355099,10.06616887,8.075718027,0.117257115,0.40094046,0.218847136
333.03,6.894757469,10.06578371,8.07518808,0.117241358,0.400896571,0.218816529
333.04,6.894159898,10.06539859,8.07465818,0.117225601,0.400852681,0.218785924
333.05,6.893562386,10.06501351,8.074128326,0.117209844,0.40080879,0.218755321
333.06,6.892964934,10.06462847,8.073598518,0.117194087,0.400764898,0.218724721
333.07,6.892367541,10.06424347,8.073068756,0.11717833,0.400721004,0.218694123
333.08,6.891770207,10.06385852,8.072539041,0.117162573,0.40067711,0.218663528
333.09,6.891172933,10.06347361,8.072009372,0.117146816,0.400633214,0.218632935
333.1,6.890575718,10.06308874,8.071479749,0.117131059,0.400589318,0.218602344
333.11,6.889978563,10.06270391,8.070950172,0.117115302,0.40054542,0.218571756
333.12,6.889381467,10.06231912,8.070420642,0.117099546,0.400501522,0.21854117
333.13,6.88878443,10.06193438,8.069891158,0.117083789,0.400457622,0.218510587
333.14,6.888187452,10.06154968,8.06936172,0.117068032,0.400413722,0.218480006
333.15,6.887590534,10.06116502,8.068832328,0.117052275,0.40036982,0.218449427
333.16,6.886993675,10.0607804,8.068302982,0.117036519,0.400325918,0.218418851
333.17,6.886396876,10.06039582,8.067773682,0.117020762,0.400282014,0.218388278
333.18,6.885800135,10.06001129,8.067244429,0.117005006,0.40023811,0.218357706
333.19,6.885203454,10.0596268,8.066715222,0.116989249,0.400194205,0.218327137
333.2,6.884606833,10.05924235,8.066186061,0.116973493,0.400150298,0.218296571
333.21,6.88401027,10.05885794,8.065656946,0.116957737,0.400108594,0.218266007
333.22,6.883413767,10.05847357,8.065127877,0.11694198,0.400073013,0.218235445
333.23,6.882817323,10.05808925,8.064598854,0.116926224,0.400037431,0.218204886
333.24,6.882220938,10.05770497,8.064069878,0.116910468,0.400001846,0.218174329
333.25,6.881624612,10.05732073,8.063540947,0.116894712,0.399966259,0.218143775
333.26,6.881028346,10.05693653,8.063012063,0.116878956,0.399930671,0.218113223
333.27,6.880432139,10.05655237,8.062483225,0.1168632,0.39989508,0.218082674
333.28,6.879835991,10.05616826,8.061954432,0.116847444,0.399859488,0.218052126
333.29,6.879239902,10.05578419,8.061425686,0.116831688,0.399823894,0.218021582
333.3,6.878643872,10.05540016,8.060896986,0.116815932,0.399788297,0.21799104
333.31,6.878047902,10.05501617,8.060368332,0.116800176,0.399752699,0.2179605
333.32,6.877451991,10.05463222,8.059839724,0.116784421,0.399717099,0.217929963
333.33,6.876856139,10.05424832,8.059311162,0.116768665,0.399681497,0.217899428
333.34,6.876260346,10.05386446,8.058782646,0.11675291,0.399645894,0.217868896
333.35,6.875664612,10.05348064,8.058254177,0.116737155,0.399610288,0.217838366
333.36,6.875068937,10.05309686,8.057725753,0.116721399,0.39957468,0.217807838
333.37,6.874473322,10.05271312,8.057197375,0.116705644,0.399539071,0.217777314
333.38,6.873877765,10.05232943,8.056669043,0.116689889,0.39950346,0.217746791
333.39,6.873282268,10.05194577,8.056140757,0.116674134,0.399467847,0.217716271
333.4,6.87268683,10.05156216,8.055612517,0.116658379,0.399432232,0.217685753
333.41,6.872091451,10.05117859,8.055084323,0.116642625,0.399396615,0.217655238
333.42,6.871496131,10.05079506,8.054556175,0.11662687,0.399360996,0.217624726
333.43,6.87090087,10.05041158,8.054028073,0.116611116,0.399325376,0.217594216
333.44,6.870305668,10.05002814,8.053500017,0.116595361,0.399289754,0.217563708
333.45,6.869710525,10.04964473,8.052972007,0.116579607,0.39925413,0.217533203
333.46,6.869115441,10.04926137,8.052444043,0.116563853,0.399218504,0.2175027
333.47,6.868520416,10.04887806,8.051916125,0.116548099,0.399182876,0.2174722
333.48,6.867925451,10.04849478,8.051388252,0.116532345,0.399147247,0.217441702
333.49,6.867330544,10.04811155,8.050860426,0.116516591,0.399111616,0.217411207
333.5,6.866735696,10.04772835,8.050332646,0.116500837,0.399075983,0.217380714
333.51,6.866140908,10.0473452,8.049804911,0.116485084,0.399040348,0.217350224
333.52,6.865546178,10.04696209,8.049277222,0.11646933,0.399004711,0.217319736
333.53,6.864951507,10.04657903,8.048749579,0.116453577,0.398969073,0.217289251
333.54,6.864356896,10.046196,8.048221982,0.116437824,0.398933433,0.217258768
333.55,6.863762343,10.04581302,8.047694431,0.116422071,0.398897791,0.217228288
333.56,6.863167849,10.04543008,8.047166926,0.116406318,0.398862148,0.21719781
333.57,6.862573414,10.04504718,8.046639467,0.116390565,0.398826502,0.217167335
