time_total,Glucose_max,Glucose_min,Glucose_opt,Insulin_max,Insulin_min,Insulin_opt
23.76,4.6905407,4.030393636,1.106983397,1.259496249,0.689186669,1.106983397
23.77,4.690125999,4.029813722,1.106850038,1.25944609,0.689189716,1.106850038
23.78,4.689711331,4.029233916,1.106716547,1.259395747,0.689192667,1.106716547
23.79,4.689296696,4.028654218,1.106582925,1.259345222,0.68919552,1.106582925
23.8,4.688882094,4.028074628,1.106449171,1.259294515,0.689198277,1.106449171
23.81,4.688467525,4.027495147,1.106315286,1.259243625,0.689200936,1.106315286
23.82,4.688052989,4.026915774,1.106181271,1.259192553,0.689203499,1.106181271
23.83,4.687638485,4.02633651,1.106047124,1.2591413,0.689205965,1.106047124
23.84,4.687224015,4.025757353,1.105912847,1.259089865,0.689208334,1.105912847
23.85,4.686809579,4.025178305,1.10577844,1.259038248,0.689210607,1.10577844
23.86,4.686395175,4.024599366,1.105643902,1.258986451,0.689212784,1.105643902
23.87,4.685980804,4.024020535,1.105509235,1.258934472,0.689214864,1.105509235
23.88,4.685566467,4.023441812,1.105374438,1.258882313,0.689216848,1.105374438
23.89,4.685152164,4.022863197,1.105239512,1.258829973,0.689218736,1.105239512
23.9,4.684737893,4.022284692,1.105104456,1.258777453,0.689220528,1.105104456
23.91,4.684323656,4.021706294,1.104969271,1.258724753,0.689222224,1.104969271
23.92,4.683909453,4.021128005,1.104833958,1.258671873,0.689223824,1.104833958
23.93,4.683495283,4.020549824,1.104698516,1.258618813,0.689225329,1.104698516
23.94,4.683081147,4.019971752,1.104562946,1.258565574,0.689226738,1.104562946
23.95,4.682667044,4.019393788,1.104427248,1.258512155,0.689228051,1.104427248
23.96,4.682252975,4.018815933,1.104291422,1.258458558,0.689229269,1.104291422
23.97,4.68183894,4.018238186,1.104155468,1.258404782,0.689230392,1.104155468
23.98,4.681424938,4.017660548,1.104019387,1.258350827,0.689231419,1.104019387
23.99,4.68101097,4.017083018,1.103883178,1.258296693,0.689232352,1.103883178
24,4.680597037,4.016505597,1.103746843,1.258242382,0.689233189,1.103746843
24.01,4.680183137,4.015928284,1.10361038,1.258187892,0.689233932,1.10361038
24.02,4.679769271,4.01535108,1.103473791,1.258133225,0.68923458,1.103473791
24.03,4.679355439,4.014773984,1.103337076,1.25807838,0.689235133,1.103337076
24.04,4.678941641,4.014196997,1.103200235,1.258023358,0.689235591,1.103200235
24.05,4.678527878,4.013620119,1.103063267,1.257968158,0.689235955,1.103063267
24.06,4.678114148,4.013043349,1.102926174,1.257912782,0.689236225,1.102926174
24.07,4.677700453,4.012466688,1.102788956,1.257857228,0.6892364,1.102788956
24.08,4.677286792,4.011890135,1.102651612,1.257801499,0.689236481,1.102651612
24.09,4.676873165,4.011313691,1.102514143,1.257745593,0.689236468,1.102514143
24.1,4.676459572,4.010737355,1.102376549,1.25768951,0.689236362,1.102376549
24.11,4.676046014,4.010161128,1.10223883,1.257633252,0.689236161,1.10223883
24.12,4.675632491,4.00958501,1.102100988,1.257576818,0.689235866,1.102100988
24.13,4.675219002,4.009009,1.10196302,1.257520209,0.689235478,1.10196302
24.14,4.674805547,4.008433099,1.101824929,1.257463424,0.689234996,1.101824929
24.15,4.674392127,4.007857307,1.101686714,1.257406464,0.68923442,1.101686714
24.16,4.673978742,4.007281623,1.101548376,1.25734933,0.689233752,1.101548376
24.17,4.673565391,4.006706049,1.101409914,1.25729202,0.689232989,1.101409914
24.18,4.673152075,4.006130582,1.101271329,1.257234536,0.689232134,1.101271329
24.19,4.672738794,4.005555225,1.101132621,1.257176878,0.689231186,1.101132621
24.2,4.672325547,4.004979976,1.10099379,1.257119046,0.689230144,1.10099379
24.21,4.671912336,4.004404836,1.100854836,1.25706104,0.68922901,1.100854836
24.22,4.671499159,4.003829804,1.100715761,1.25700286,0.689227783,1.100715761
24.23,4.671086018,4.003254882,1.100576563,1.256944507,0.689226463,1.100576563
24.24,4.670672911,4.002680068,1.100437243,1.25688598,0.68922505,1.100437243
24.25,4.670259839,4.002105363,1.100297802,1.256827281,0.689223545,1.100297802
24.26,4.669846803,4.001530766,1.100158239,1.256768408,0.689221948,1.100158239
24.27,4.669433801,4.000956279,1.100018555,1.256709363,0.689220258,1.100018555
24.28,4.669020835,4.0003819,1.09987875,1.256650146,0.689218476,1.09987875
24.29,4.668607904,3.99980763,1.099738824,1.256590756,0.689216602,1.099738824
24.3,4.668195009,3.999233469,1.099598778,1.256531194,0.689214636,1.099598778
24.31,4.667782148,3.998659416,1.099458611,1.256471461,0.689212578,1.099458611
24.32,4.667369323,3.998085473,1.099318324,1.256411556,0.689210428,1.099318324
24.33,4.666956534,3.997511638,1.099177916,1.256351479,0.689208186,1.099177916
24.34,4.666543779,3.996937912,1.099037389,1.256291231,0.689205853,1.099037389
24.35,4.666131061,3.996364295,1.098896743,1.256230812,0.689203428,1.098896743
24.36,4.665718378,3.995790787,1.098755977,1.256170222,0.689200912,1.098755977
24.37,4.66530573,3.995217387,1.098615092,1.256109462,0.689198304,1.098615092
24.38,4.664893118,3.994644097,1.098474088,1.256048531,0.689195606,1.098474088
24.39,4.664480542,3.994070915,1.098332965,1.25598743,0.689192816,1.098332965
24.4,4.664068002,3.993497842,1.098191723,1.255926159,0.689189935,1.098191723
24.41,4.663655497,3.992924878,1.098050364,1.255864719,0.689186963,1.098050364
24.42,4.663243028,3.992352023,1.097908886,1.255803108,0.6891839,1.097908886
24.43,4.662830595,3.991779277,1.09776729,1.255741328,0.689180746,1.09776729
24.44,4.662418198,3.99120664,1.097625576,1.255679379,0.689177502,1.097625576
24.45,4.662005837,3.990634112,1.097483745,1.255617261,0.689174167,1.097483745
24.46,4.661593512,3.990061692,1.097341797,1.255554975,0.689170741,1.097341797
24.47,4.661181223,3.989489382,1.097199732,1.255492519,0.689167226,1.097199732
24.48,4.66076897,3.988917181,1.097057549,1.255429895,0.68916362,1.097057549
24.49,4.660356753,3.988345088,1.09691525,1.255367103,0.689159923,1.09691525
24.5,4.659944572,3.987773105,1.096772835,1.255304143,0.689156137,1.096772835
24.51,4.659532427,3.98720123,1.096630303,1.255241015,0.689152261,1.096630303
24.52,4.659120319,3.986629464,1.096487655,1.25517772,0.689148295,1.096487655
24.53,4.658708247,3.986057808,1.096344891,1.255114257,0.689144239,1.096344891
24.54,4.658296212,3.98548626,1.096202011,1.255050627,0.689140093,1.096202011
24.55,4.657884212,3.984914821,1.096059016,1.25498683,0.689135857,1.096059016
24.56,4.65747225,3.984343492,1.095915906,1.254922866,0.689131533,1.095915906
24.57,4.657060323,3.983772271,1.095772681,1.254858735,0.689127118,1.095772681
24.58,4.656648434,3.983201159,1.095629341,1.254794438,0.689122615,1.095629341
24.59,4.656236581,3.982630157,1.095485886,1.254729975,0.689118022,1.095485886
24.6,4.655824764,3.982059263,1.095342317,1.254665346,0.68911334,1.095342317
24.61,4.655412984,3.981488478,1.095198633,1.25460055,0.689108569,1.095198633
24.62,4.655001241,3.980917803,1.095054836,1.25453559,0.689103709,1.095054836
24.63,4.654589534,3.980347236,1.094910924,1.254470464,0.68909876,1.094910924
24.64,4.654177865,3.979776779,1.094766899,1.254405172,0.689093722,1.094766899
24.65,4.653766232,3.97920643,1.09462276,1.254339716,0.689088596,1.09462276
24.66,4.653354636,3.978636191,1.094478509,1.254274094,0.689083381,1.094478509
24.67,4.652943077,3.978066061,1.094334144,1.254208308,0.689078077,1.094334144
24.68,4.652531555,3.97749604,1.094189666,1.254142358,0.689072686,1.094189666
24.69,4.65212007,3.976926128,1.094045076,1.254076243,0.689067206,1.094045076
24.7,4.651708622,3.976356325,1.093900373,1.254009965,0.689061638,1.093900373
24.71,4.651297211,3.975786631,1.093755558,1.253943522,0.689055981,1.093755558
24.72,4.650885837,3.975217046,1.093610631,1.253876916,0.689050237,1.093610631
24.73,4.6504745,3.97464757,1.093465592,1.253810146,0.689044405,1.093465592
24.74,4.650063201,3.974078204,1.093320441,1.253743213,0.689038485,1.093320441
24.75,4.649651939,3.973508946,1.093175179,1.253676117,0.689032477,1.093175179
24.76,4.649240714,3.972939798,1.093029806,1.253608858,0.689026381,1.093029806
24.77,4.648829526,3.972370759,1.092884322,1.253541437,0.689020198,1.092884322
24.78,4.648418376,3.971801828,1.092738727,1.253473853,0.689013928,1.092738727
24.79,4.648007263,3.971233008,1.092593021,1.253406106,0.68900757,1.092593021
24.8,4.647596188,3.970664296,1.092447205,1.253338198,0.689001125,1.092447205
24.81,4.64718515,3.970095693,1.092301278,1.253270127,0.688994593,1.092301278
24.82,4.64677415,3.9695272,1.092155241,1.253201895,0.688987974,1.092155241
24.83,4.646363188,3.968958815,1.092009095,1.253133501,0.688981268,1.092009095
24.84,4.645952263,3.96839054,1.091862839,1.253064946,0.688974474,1.091862839
24.85,4.645541376,3.967822374,1.091716473,1.25299623,0.688967595,1.091716473
24.86,4.645130526,3.967254317,1.091569998,1.252927353,0.688960628,1.091569998
24.87,4.644719714,3.96668637,1.091423414,1.252858315,0.688953575,1.091423414
24.88,4.64430894,3.966118531,1.091276721,1.252789117,0.688946435,1.091276721
24.89,4.643898204,3.965550802,1.09112992,1.252719758,0.688939209,1.09112992
24.9,4.643487506,3.964983182,1.09098301,1.252650239,0.688931896,1.09098301
24.91,4.643076846,3.964415671,1.090835992,1.25258056,0.688924498,1.090835992
24.92,4.642666224,3.96384827,1.090688865,1.252510721,0.688917013,1.090688865
24.93,4.642255639,3.963280977,1.090541631,1.252440723,0.688909442,1.090541631
24.94,4.641845093,3.962713794,1.090394289,1.252370565,0.688901785,1.090394289
24.95,4.641434585,3.96214672,1.090246839,1.252300248,0.688894042,1.090246839
24.96,4.641024115,3.961579755,1.090099282,1.252229772,0.688886214,1.090099282
24.97,4.640613683,3.9610129,1.089951618,1.252159137,0.6888783,1.089951618
24.98,4.64020329,3.960446154,1.089803847,1.252088344,0.6888703,1.089803847
24.99,4.639792935,3.959879517,1.08965597,1.252017392,0.688862215,1.08965597
25,4.639382618,3.959312989,1.089507985,1.251946282,0.688854044,1.089507985
25.01,4.638972339,3.95874657,1.089359895,1.251875014,0.688845788,1.089359895
25.02,4.638562099,3.958180261,1.089211698,1.251803587,0.688837447,1.089211698
25.03,4.638151897,3.957614061,1.089063395,1.251732004,0.68882902,1.089063395
25.04,4.637741734,3.95704797,1.088914987,1.251660262,0.688820509,1.088914987
25.05,4.637331609,3.956481989,1.088766473,1.251588364,0.688811913,1.088766473
25.06,4.636921522,3.955916117,1.088617853,1.251516308,0.688803231,1.088617853
25.07,4.636511475,3.955350354,1.088469129,1.251444095,0.688794465,1.088469129
25.08,4.636101466,3.9547847,1.088320299,1.251371726,0.688785615,1.088320299
25.09,4.635691495,3.954219156,1.088171365,1.2512992,0.68877668,1.088171365
25.1,4.635281564,3.953653721,1.088022325,1.251226517,0.68876766,1.088022325
25.11,4.634871671,3.953088395,1.087873182,1.251153679,0.688758556,1.087873182
25.12,4.634461817,3.952523179,1.087723934,1.251080684,0.688749367,1.087723934
25.13,4.634052001,3.951958071,1.087574582,1.251007534,0.688740095,1.087574582
25.14,4.633642225,3.951393073,1.087425126,1.250934228,0.688730738,1.087425126
25.15,4.633232488,3.950828185,1.087275567,1.250860767,0.688721297,1.087275567
25.16,4.632822789,3.950263406,1.087125904,1.25078715,0.688711772,1.087125904
25.17,4.632413129,3.949698736,1.086976138,1.250713379,0.688702164,1.086976138
25.18,4.632003509,3.949134175,1.086826269,1.250639452,0.688692471,1.086826269
25.19,4.631593928,3.948569724,1.086676296,1.250565371,0.688682695,1.086676296
25.2,4.631184385,3.948005382,1.086526222,1.250491135,0.688672835,1.086526222
25.21,4.630774882,3.947441149,1.086376044,1.250416746,0.688662892,1.086376044
25.22,4.630365418,3.946877026,1.086225764,1.250342201,0.688652866,1.086225764
25.23,4.629955993,3.946313012,1.086075382,1.250267503,0.688642756,1.086075382
25.24,4.629546608,3.945749107,1.085924898,1.250192652,0.688632563,1.085924898
25.25,4.629137262,3.945185312,1.085774313,1.250117647,0.688622286,1.085774313
25.26,4.628727955,3.944621626,1.085623625,1.250042488,0.688611927,1.085623625
25.27,4.628318688,3.94405805,1.085472837,1.249967176,0.688601485,1.085472837
25.28,4.62790946,3.943494582,1.085321947,1.249891711,0.68859096,1.085321947
25.29,4.627500271,3.942931224,1.085170956,1.249816094,0.688580352,1.085170956
25.3,4.627091122,3.942367976,1.085019864,1.249740324,0.688569661,1.085019864
25.31,4.626682013,3.941804837,1.084868671,1.249664401,0.688558888,1.084868671
25.32,4.626272943,3.941241807,1.084717378,1.249588326,0.688548032,1.084717378
25.33,4.625863913,3.940678886,1.084565985,1.249512099,0.688537094,1.084565985
25.34,4.625454922,3.940116075,1.084414492,1.24943572,0.688526073,1.084414492
25.35,4.625045971,3.939553374,1.084262898,1.24935919,0.688514971,1.084262898
25.36,4.62463706,3.938990781,1.084111205,1.249282508,0.688503786,1.084111205
25.37,4.624228189,3.938428298,1.083959413,1.249205674,0.688492519,1.083959413
25.38,4.623819357,3.937865925,1.083807521,1.24912869,0.68848117,1.083807521
25.39,4.623410566,3.937303661,1.08365553,1.249051554,0.688469739,1.08365553
25.4,4.623001814,3.936741506,1.08350344,1.248974268,0.688458227,1.08350344
25.41,4.622593102,3.93617946,1.083351251,1.248896831,0.688446632,1.083351251
25.42,4.62218443,3.935617524,1.083198963,1.248819244,0.688434956,1.083198963
25.43,4.621775799,3.935055698,1.083046577,1.248741507,0.688423199,1.083046577
25.44,4.621367207,3.93449398,1.082894093,1.248663619,0.68841136,1.082894093
25.45,4.620958655,3.933932373,1.082741511,1.248585582,0.68839944,1.082741511
25.46,4.620550144,3.933370874,1.08258883,1.248507395,0.688387438,1.08258883
25.47,4.620141672,3.932809485,1.082436052,1.248429058,0.688375355,1.082436052
25.48,4.619733241,3.932248205,1.082283177,1.248350572,0.688363191,1.082283177
25.49,4.61932485,3.931687035,1.082130204,1.248271938,0.688350946,1.082130204
25.5,4.618916499,3.931125974,1.081977134,1.248193154,0.688338621,1.081977134
25.51,4.618508189,3.930565023,1.081823967,1.248114221,0.688326214,1.081823967
25.52,4.618099919,3.930004181,1.081670704,1.24803514,0.688313727,1.081670704
25.53,4.61769169,3.929443448,1.081517343,1.24795591,0.688301159,1.081517343
25.54,4.6172835,3.928882825,1.081363887,1.247876532,0.68828851,1.081363887
25.55,4.616875352,3.928322311,1.081210334,1.247797006,0.688275781,1.081210334
25.56,4.616467244,3.927761906,1.081056685,1.247717333,0.688262972,1.081056685
25.57,4.616059176,3.927201611,1.08090294,1.247637511,0.688250082,1.08090294
25.58,4.615651149,3.926641426,1.080749099,1.247557542,0.688237112,1.080749099
25.59,4.615243163,3.92608135,1.080595163,1.247477426,0.688224062,1.080595163
25.6,4.614835217,3.925521383,1.080441131,1.247397163,0.688210932,1.080441131
25.61,4.614427312,3.924961526,1.080287005,1.247316753,0.688197721,1.080287005
25.62,4.614019447,3.924401778,1.080132783,1.247236196,0.688184431,1.080132783
25.63,4.613611624,3.923842139,1.079978467,1.247155492,0.688171062,1.079978467
25.64,4.613203841,3.92328261,1.079824056,1.247074642,0.688157612,1.079824056
25.65,4.612796099,3.922723191,1.07966955,1.246993646,0.688144083,1.07966955
25.66,4.612388398,3.92216388,1.07951495,1.246912503,0.688130475,1.07951495
25.67,4.611980738,3.92160468,1.079360256,1.246831215,0.688116787,1.079360256
25.68,4.611573119,3.921045588,1.079205468,1.246749781,0.688103019,1.079205468
25.69,4.611165541,3.920486606,1.079050587,1.246668202,0.688089172,1.079050587
25.7,4.610758004,3.919927734,1.078895612,1.246586477,0.688075247,1.078895612
25.71,4.610350508,3.919368971,1.078740543,1.246504607,0.688061242,1.078740543
25.72,4.609943053,3.918810317,1.078585382,1.246422593,0.688047158,1.078585382
25.73,4.609535639,3.918251773,1.078430127,1.246340433,0.688032995,1.078430127
25.74,4.609128266,3.917693338,1.07827478,1.246258129,0.688018753,1.07827478
25.75,4.608720935,3.917135013,1.078119339,1.24617568,0.688004433,1.078119339
25.76,4.608313645,3.916576797,1.077963807,1.246093087,0.687990034,1.077963807
25.77,4.607906396,3.916018691,1.077808182,1.24601035,0.687975556,1.077808182
25.78,4.607499188,3.915460694,1.077652465,1.245927469,0.687961,1.077652465
25.79,4.607092022,3.914902806,1.077496656,1.245844444,0.687946365,1.077496656
25.8,4.606684897,3.914345028,1.077340755,1.245761276,0.687931652,1.077340755
25.81,4.606277814,3.913787359,1.077184763,1.245677964,0.687916861,1.077184763
25.82,4.605870772,3.9132298,1.077028679,1.24559451,0.687901992,1.077028679
25.83,4.605463771,3.91267235,1.076872504,1.245510912,0.687887045,1.076872504
25.84,4.605056813,3.91211501,1.076716237,1.245427171,0.687872019,1.076716237
25.85,4.604649895,3.911557779,1.07655988,1.245343288,0.687856916,1.07655988
25.86,4.60424302,3.911000657,1.076403433,1.245259262,0.687841735,1.076403433
25.87,4.603836186,3.910443645,1.076246894,1.245175094,0.687826477,1.076246894
25.88,4.603429393,3.909886743,1.076090265,1.245090783,0.68781114,1.076090265
25.89,4.603022642,3.909329949,1.075933546,1.245006331,0.687795726,1.075933546
25.9,4.602615934,3.908773266,1.075776738,1.244921737,0.687780235,1.075776738
25.91,4.602209266,3.908216691,1.075619839,1.244837001,0.687764666,1.075619839
25.92,4.601802641,3.907660226,1.07546285,1.244752124,0.68774902,1.07546285
25.93,4.601396058,3.907103871,1.075305772,1.244667106,0.687733297,1.075305772
25.94,4.600989516,3.906547625,1.075148605,1.244581947,0.687717496,1.075148605
25.95,4.600583017,3.905991488,1.074991348,1.244496646,0.687701619,1.074991348
25.96,4.600176559,3.905435461,1.074834003,1.244411205,0.687685665,1.074834003
25.97,4.599770143,3.904879544,1.074676569,1.244325624,0.687669633,1.074676569
25.98,4.59936377,3.904323735,1.074519046,1.244239901,0.687653525,1.074519046
25.99,4.598957438,3.903768036,1.074361434,1.244154039,0.68763734,1.074361434
26,4.598551149,3.903212447,1.074203735,1.244068037,0.687621079,1.074203735
26.01,4.598144902,3.902656967,1.074045947,1.243981895,0.687604741,1.074045947
26.02,4.597738697,3.902101597,1.073888071,1.243895613,0.687588327,1.073888071
26.03,4.597332534,3.901546335,1.073730108,1.243809192,0.687571836,1.073730108
26.04,4.596926413,3.900991184,1.073572056,1.243722631,0.687555269,1.073572056
26.05,4.596520335,3.900436142,1.073413918,1.243635931,0.687538625,1.073413918
26.06,4.596114299,3.899881209,1.073255692,1.243549092,0.687521906,1.073255692
26.07,4.595708305,3.899326385,1.073097379,1.243462114,0.687505111,1.073097379
26.08,4.595302354,3.898771672,1.072938979,1.243374998,0.687488239,1.072938979
26.09,4.594896445,3.898217067,1.072780492,1.243287743,0.687471292,1.072780492
26.1,4.594490578,3.897662572,1.072621919,1.24320035,0.687454269,1.072621919
26.11,4.594084754,3.897108186,1.07246326,1.243112819,0.68743717,1.07246326
26.12,4.593678973,3.89655391,1.072304514,1.24302515,0.687419996,1.072304514
26.13,4.593273234,3.895999743,1.072145682,1.242937343,0.687402746,1.072145682
26.14,4.592867538,3.895445686,1.071986764,1.242849398,0.687385421,1.071986764
26.15,4.592461884,3.894891738,1.07182776,1.242761316,0.68736802,1.07182776
26.16,4.592056273,3.894337899,1.071668671,1.242673096,0.687350544,1.071668671
26.17,4.591650705,3.89378417,1.071509497,1.24258474,0.687332993,1.071509497
26.18,4.591245179,3.893230551,1.071350237,1.242496247,0.687315366,1.071350237
26.19,4.590839697,3.89267704,1.071190892,1.242407616,0.687297665,1.071190892
26.2,4.590434257,3.892123639,1.071031462,1.24231885,0.687279889,1.071031462
26.21,4.590028859,3.891570348,1.070871948,1.242229947,0.687262037,1.070871948
26.22,4.589623505,3.891017166,1.070712349,1.242140907,0.687244111,1.070712349
26.23,4.589218194,3.890464093,1.070552665,1.242051732,0.687226111,1.070552665
26.24,4.588812925,3.88991113,1.070392898,1.24196242,0.687208035,1.070392898
26.25,4.5884077,3.889358276,1.070233046,1.241872973,0.687189886,1.070233046
26.26,4.588002517,3.888805532,1.07007311,1.24178339,0.687171661,1.07007311
26.27,4.587597378,3.888252897,1.069913091,1.241693672,0.687153362,1.069913091
26.28,4.587192281,3.887700371,1.069752988,1.241603819,0.687134989,1.069752988
26.29,4.586787228,3.887147955,1.069592802,1.241513831,0.687116542,1.069592802
26.3,4.586382218,3.886595648,1.069432533,1.241423707,0.687098021,1.069432533
26.31,4.585977251,3.886043451,1.06927218,1.241333449,0.687079425,1.06927218
26.32,4.585572327,3.885491363,1.069111745,1.241243057,0.687060756,1.069111745
26.33,4.585167447,3.884939384,1.068951227,1.24115253,0.687042013,1.068951227
26.34,4.584762609,3.884387515,1.068790626,1.241061869,0.687023196,1.068790626
26.35,4.584357815,3.883835755,1.068629943,1.240971074,0.687004305,1.068629943
26.36,4.583953065,3.883284105,1.068469177,1.240880145,0.68698534,1.068469177
26.37,4.583548357,3.882732563,1.06830833,1.240789082,0.686966302,1.06830833
26.38,4.583143693,3.882181132,1.068147401,1.240697886,0.686947191,1.068147401
26.39,4.582739073,3.881629809,1.06798639,1.240606556,0.686928006,1.06798639
26.4,4.582334496,3.881078596,1.067825297,1.240515093,0.686908748,1.067825297
26.41,4.581929962,3.880527493,1.067664123,1.240423497,0.686889416,1.067664123
26.42,4.581525472,3.879976499,1.067502868,1.240331768,0.686870012,1.067502868
26.43,4.581121026,3.879425614,1.067341532,1.240239907,0.686850534,1.067341532
26.44,4.580716623,3.878874838,1.067180115,1.240147913,0.686830983,1.067180115
26.45,4.580312264,3.878324172,1.067018617,1.240055787,0.68681136,1.067018617
26.46,4.579907948,3.877773616,1.066857038,1.239963528,0.686791663,1.066857038
26.47,4.579503677,3.877223168,1.066695379,1.239871137,0.686771894,1.066695379
26.48,4.579099448,3.87667283,1.06653364,1.239778615,0.686752052,1.06653364
26.49,4.578695264,3.876122601,1.066371821,1.239685961,0.686732138,1.066371821
26.5,4.578291123,3.875572482,1.066209921,1.239593175,0.686712151,1.066209921
26.51,4.577887027,3.875022472,1.066047942,1.239500258,0.686692091,1.066047942
26.52,4.577482974,3.874472572,1.065885884,1.23940721,0.686671959,1.065885884
26.53,4.577078965,3.87392278,1.065723745,1.23931403,0.686651755,1.065723745
26.54,4.576675,3.873373098,1.065561528,1.23922072,0.686631479,1.065561528
26.55,4.576271079,3.872823526,1.065399232,1.239127279,0.686611131,1.065399232
26.56,4.575867201,3.872274062,1.065236856,1.239033708,0.68659071,1.065236856
26.57,4.575463368,3.871724709,1.065074402,1.238940006,0.686570218,1.065074402
26.58,4.575059579,3.871175464,1.064911869,1.238846174,0.686549654,1.064911869
26.59,4.574655834,3.870626329,1.064749257,1.238752212,0.686529018,1.064749257
26.6,4.574252133,3.870077303,1.064586568,1.23865812,0.68650831,1.064586568
26.61,4.573848476,3.869528386,1.0644238,1.238563899,0.686487531,1.0644238
26.62,4.573444864,3.868979579,1.064260954,1.238469548,0.68646668,1.064260954
26.63,4.573041295,3.868430881,1.06409803,1.238375067,0.686445758,1.06409803
26.64,4.572637771,3.867882292,1.063935029,1.238280457,0.686424764,1.063935029
26.65,4.572234291,3.867333813,1.06377195,1.238185718,0.686403699,1.06377195
26.66,4.571830856,3.866785442,1.063608793,1.238090851,0.686382563,1.063608793
26.67,4.571427465,3.866237182,1.06344556,1.237995854,0.686361355,1.06344556
26.68,4.571024118,3.86568903,1.063282249,1.237900729,0.686340077,1.063282249
26.69,4.570620815,3.865140988,1.063118862,1.237805476,0.686318727,1.063118862
26.7,4.570217557,3.864593055,1.062955398,1.237710094,0.686297307,1.062955398
26.71,4.569814343,3.864045231,1.062791857,1.237614584,0.686275815,1.062791857
26.72,4.569411174,3.863497517,1.06262824,1.237518947,0.686254253,1.06262824
26.73,4.56900805,3.862949912,1.062464546,1.237423181,0.686232621,1.062464546
26.74,4.56860497,3.862402416,1.062300777,1.237327288,0.686210917,1.062300777
26.75,4.568201934,3.861855029,1.062136932,1.237231268,0.686189143,1.062136932
26.76,4.567798943,3.861307752,1.06197301,1.23713512,0.686167299,1.06197301
26.77,4.567395997,3.860760584,1.061809013,1.237038846,0.686145385,1.061809013
26.78,4.566993095,3.860213525,1.061644941,1.236942444,0.6861234,1.061644941
26.79,4.566590239,3.859666576,1.061480794,1.236845916,0.686101344,1.061480794
26.8,4.566187427,3.859119736,1.061316571,1.23674926,0.686079219,1.061316571
26.81,4.565784659,3.858573005,1.061152273,1.236652479,0.686057024,1.061152273
26.82,4.565381937,3.858026383,1.0609879,1.236555571,0.686034759,1.0609879
26.83,4.564979259,3.85747987,1.060823453,1.236458537,0.686012423,1.060823453
26.84,4.564576626,3.856933467,1.060658931,1.236361377,0.685990018,1.060658931
26.85,4.564174038,3.856387173,1.060494335,1.236264092,0.685967544,1.060494335
26.86,4.563771495,3.855840988,1.060329665,1.23616668,0.685944999,1.060329665
26.87,4.563368997,3.855294912,1.06016492,1.236069143,0.685922385,1.06016492
26.88,4.562966544,3.854748946,1.060000102,1.235971481,0.685899702,1.060000102
26.89,4.562564136,3.854203089,1.05983521,1.235873694,0.685876949,1.05983521
26.9,4.562161773,3.853657341,1.059670244,1.235775782,0.685854126,1.059670244
26.91,4.561759454,3.853111702,1.059505205,1.235677744,0.685831235,1.059505205
26.92,4.561357182,3.852566172,1.059340093,1.235579583,0.685808274,1.059340093
26.93,4.560954954,3.852020752,1.059174907,1.235481296,0.685785244,1.059174907
26.94,4.560552771,3.851475441,1.059009649,1.235382885,0.685762145,1.059009649
26.95,4.560150634,3.850930239,1.058844317,1.235284351,0.685738977,1.058844317
26.96,4.559748541,3.850385146,1.058678913,1.235185692,0.685715741,1.058678913
26.97,4.559346495,3.849840162,1.058513437,1.235086909,0.685692435,1.058513437
26.98,4.558944493,3.849295287,1.058347888,1.234988002,0.685669061,1.058347888
26.99,4.558542536,3.848750522,1.058182267,1.234888972,0.685645618,1.058182267
27,4.558140625,3.848205866,1.058016574,1.234789818,0.685622106,1.058016574
27.01,4.55773876,3.847661319,1.057850809,1.234690541,0.685598526,1.057850809
27.02,4.557336939,3.847116881,1.057684972,1.234591142,0.685574878,1.057684972
27.03,4.556935165,3.846572552,1.057519063,1.234491619,0.685551161,1.057519063
27.04,4.556533435,3.846028333,1.057353083,1.234391973,0.685527376,1.057353083
27.05,4.556131751,3.845484222,1.057187032,1.234292205,0.685503523,1.057187032
27.06,4.555730113,3.844940221,1.05702091,1.234192314,0.685479601,1.05702091
27.07,4.55532852,3.844396329,1.056854717,1.234092301,0.685455612,1.056854717
27.08,4.554926973,3.843852546,1.056688453,1.233992166,0.685431554,1.056688453
27.09,4.554525471,3.843308872,1.056522118,1.233891909,0.685407429,1.056522118
27.1,4.554124015,3.842765307,1.056355713,1.23379153,0.685383236,1.056355713
27.11,4.553722605,3.842221851,1.056189237,1.233691029,0.685358975,1.056189237
27.12,4.55332124,3.841678504,1.056022691,1.233590407,0.685334647,1.056022691
27.13,4.552919921,3.841135267,1.055856075,1.233489664,0.685310251,1.055856075
27.14,4.552518648,3.840592138,1.055689389,1.233388799,0.685285787,1.055689389
27.15,4.55211742,3.840049119,1.055522633,1.233287813,0.685261256,1.055522633
27.16,4.551716239,3.839506209,1.055355808,1.233186707,0.685236658,1.055355808
27.17,4.551315103,3.838963407,1.055188913,1.233085479,0.685211992,1.055188913
27.18,4.550914013,3.838420715,1.055021949,1.232984131,0.685187259,1.055021949
27.19,4.550512969,3.837878132,1.054854916,1.232882663,0.685162459,1.054854916
27.2,4.550111971,3.837335658,1.054687813,1.232781074,0.685137592,1.054687813
27.21,4.549711019,3.836793293,1.054520642,1.232679366,0.685112658,1.054520642
27.22,4.549310113,3.836251037,1.054353402,1.232577537,0.685087658,1.054353402
27.23,4.548909253,3.83570889,1.054186093,1.232475589,0.68506259,1.054186093
27.24,4.548508438,3.835166852,1.054018716,1.232373521,0.685037455,1.054018716
