time_total,time_GTT,H1_G_opt,H1_G_min,H1_G_max,H1_I_opt,H1_I_min,H1_I_max,H2_G_opt,H2_G_min,H2_G_max,H2_I_opt,H2_I_min,H2_I_max,Glycemic_level
77.26,,4.663830417,4.634302107,4.906694023,0.828017006,0.707838986,0.923665969,4.681235845,4.683420061,4.820594744,0.790962789,0.728237231,0.942547643,
77.27,,4.663556552,4.634015896,4.906489762,0.827994285,0.707766857,0.923587419,4.680971522,4.683157984,4.820371168,0.790932998,0.728209629,0.942456491,
77.28,,4.663282703,4.633729706,4.906285513,0.827971474,0.707694664,0.923508778,4.680707216,4.682895924,4.820147606,0.790903123,0.728181949,0.942365252,
77.29,,4.663008871,4.633443537,4.906081276,0.827948572,0.707622407,0.923430048,4.680442926,4.682633881,4.819924057,0.790873163,0.728154192,0.942273926,
77.3,,4.662735057,4.633157389,4.905877052,0.827925581,0.707550086,0.923351227,4.680178652,4.682371855,4.819700522,0.790843118,0.728126357,0.942182512,
77.31,,4.662461259,4.632871263,4.90567284,0.827902499,0.707477702,0.923272317,4.679914394,4.682109846,4.819477,0.790812988,0.728098446,0.942091012,
77.32,,4.662187478,4.632585158,4.90546864,0.827879327,0.707405254,0.923193318,4.679650153,4.681847855,4.819253491,0.790782774,0.728070456,0.941999425,
77.33,,4.661913715,4.632299074,4.905264453,0.827856066,0.707332743,0.923114228,4.679385928,4.68158588,4.819029995,0.790752475,0.72804239,0.941907751,
77.34,,4.661639968,4.632013012,4.905060278,0.827832714,0.707260168,0.92303505,4.679121719,4.681323922,4.818806512,0.790722091,0.728014246,0.94181599,
77.35,,4.661366238,4.631726971,4.904856115,0.827809273,0.70718753,0.922955782,4.678857526,4.681061982,4.818583043,0.790691624,0.727986025,0.941724143,
77.36,,4.661092526,4.631440951,4.904651964,0.827785742,0.707114829,0.922876425,4.67859335,4.680800059,4.818359587,0.790661072,0.727957727,0.941632209,
77.37,,4.66081883,4.631154953,4.904447826,0.827762121,0.707042064,0.922796978,4.678329189,4.680538152,4.818136145,0.790630435,0.727929353,0.941540189,
77.38,,4.660545151,4.630868976,4.9042437,0.827738411,0.706969237,0.922717443,4.678065046,4.680276263,4.817912715,0.790599715,0.727900901,0.941448083,
77.39,,4.66027149,4.63058302,4.904039586,0.827714611,0.706896346,0.922637819,4.677800918,4.680014391,4.817689299,0.79056891,0.727872372,0.94135589,
77.4,,4.659997845,4.630297086,4.903835485,0.827690722,0.706823393,0.922558106,4.677536806,4.679752536,4.817465897,0.790538021,0.727843767,0.941263612,
77.41,,4.659724217,4.630011173,4.903631396,0.827666744,0.706750377,0.922478304,4.677272711,4.679490698,4.817242507,0.790507049,0.727815084,0.941171247,
77.42,,4.659450607,4.629725281,4.903427319,0.827642676,0.706677298,0.922398413,4.677008632,4.679228877,4.817019131,0.790475992,0.727786326,0.941078797,
77.43,,4.659177013,4.629439411,4.903223255,0.827618519,0.706604156,0.922318434,4.67674457,4.678967073,4.816795769,0.790444852,0.72775749,0.940986261,
77.44,,4.658903437,4.629153562,4.903019203,0.827594273,0.706530951,0.922238366,4.676480523,4.678705286,4.816572419,0.790413627,0.727728578,0.94089364,
77.45,,4.658629877,4.628867734,4.902815163,0.827569938,0.706457685,0.922158211,4.676216493,4.678443517,4.816349083,0.790382319,0.72769959,0.940800932,
77.46,,4.658356334,4.628581928,4.902611136,0.827545514,0.706384355,0.922077966,4.675952479,4.678181764,4.81612576,0.790350928,0.727670525,0.94070814,
77.47,,4.658082809,4.628296143,4.902407121,0.827521001,0.706310963,0.921997634,4.675688482,4.677920029,4.81590245,0.790319453,0.727641384,0.940615262,
77.48,,4.657809301,4.62801038,4.902203118,0.827496399,0.706237509,0.921917214,4.6754245,4.67765831,4.815679154,0.790287894,0.727612167,0.940522299,
77.49,,4.657535809,4.627724637,4.901999128,0.827471708,0.706163993,0.921836705,4.675160535,4.677396609,4.815455871,0.790256253,0.727582873,0.94042925,
77.5,,4.657262335,4.627438917,4.90179515,0.827446929,0.706090415,0.921756109,4.674896587,4.677134925,4.815232602,0.790224527,0.727553503,0.940336117,
77.51,,4.656988878,4.627153217,4.901591184,0.827422061,0.706016774,0.921675425,4.674632654,4.676873258,4.815009345,0.790192719,0.727524058,0.940242899,
77.52,,4.656715437,4.62686754,4.901387231,0.827397105,0.705943072,0.921594654,4.674368738,4.676611608,4.814786102,0.790160827,0.727494536,0.940149596,
77.53,,4.656442014,4.626581883,4.90118329,0.82737206,0.705869307,0.921513794,4.674104838,4.676349975,4.814562873,0.790128852,0.727464938,0.940056208,
77.54,,4.656168608,4.626296248,4.900979362,0.827346927,0.705795481,0.921432848,4.673840954,4.676088359,4.814339656,0.790096795,0.727435265,0.939962736,
77.55,,4.655895219,4.626010634,4.900775446,0.827321705,0.705721593,0.921351814,4.673577087,4.67582676,4.814116453,0.790064654,0.727405516,0.939869179,
77.56,,4.655621847,4.625725042,4.900571542,0.827296395,0.705647643,0.921270692,4.673313236,4.675565179,4.813893264,0.79003243,0.72737569,0.939775537,
77.57,,4.655348492,4.625439471,4.900367651,0.827270997,0.705573632,0.921189484,4.673049401,4.675303614,4.813670087,0.790000124,0.72734579,0.939681812,
77.58,,4.655075155,4.625153922,4.900163772,0.827245511,0.705499559,0.921108188,4.672785582,4.675042067,4.813446924,0.789967735,0.727315813,0.939588002,
77.59,,4.654801834,4.624868394,4.899959905,0.827219937,0.705425425,0.921026806,4.67252178,4.674780537,4.813223775,0.789935263,0.727285762,0.939494108,
77.6,,4.65452853,4.624582888,4.899756051,0.827194275,0.705351229,0.920945336,4.672257994,4.674519023,4.813000638,0.789902708,0.727255634,0.93940013,
77.61,,4.654255244,4.624297403,4.899552209,0.827168524,0.705276972,0.92086378,4.671994224,4.674257527,4.812777515,0.789870071,0.727225432,0.939306068,
77.62,,4.653981974,4.624011939,4.89934838,0.827142687,0.705202654,0.920782137,4.671730471,4.673996048,4.812554406,0.789837352,0.727195154,0.939211922,
77.63,,4.653708722,4.623726497,4.899144563,0.827116761,0.705128275,0.920700407,4.671466734,4.673734587,4.81233131,0.78980455,0.7271648,0.939117693,
77.64,,4.653435487,4.623441076,4.898940759,0.827090748,0.705053834,0.920618591,4.671203013,4.673473142,4.812108227,0.789771665,0.727134372,0.93902338,
77.65,,4.653162269,4.623155677,4.898736967,0.827064647,0.704979333,0.920536689,4.670939309,4.673211714,4.811885157,0.789738699,0.727103868,0.938928984,
77.66,,4.652889067,4.622870299,4.898533187,0.827038458,0.704904771,0.9204547,4.67067562,4.672950304,4.811662101,0.78970565,0.727073289,0.938834504,
77.67,,4.652615884,4.622584943,4.89832942,0.827012183,0.704830147,0.920372625,4.670411948,4.67268891,4.811439058,0.789672519,0.727042636,0.93873994,
77.68,,4.652342717,4.622299608,4.898125666,0.826985819,0.704755463,0.920290464,4.670148293,4.672427534,4.811216028,0.789639307,0.727011907,0.938645294,
77.69,,4.652069567,4.622014295,4.897921924,0.826959369,0.704680719,0.920208217,4.669884654,4.672166175,4.810993012,0.789606012,0.726981103,0.938550565,
77.7,,4.651796434,4.621729003,4.897718194,0.826932831,0.704605913,0.920125884,4.669621031,4.671904833,4.810770009,0.789572635,0.726950225,0.938455752,
77.71,,4.651523319,4.621443733,4.897514477,0.826906206,0.704531048,0.920043465,4.669357424,4.671643508,4.81054702,0.789539177,0.726919272,0.938360857,
77.72,,4.651250221,4.621158484,4.897310772,0.826879494,0.704456121,0.91996096,4.669093834,4.6713822,4.810324044,0.789505636,0.726888244,0.938265878,
77.73,,4.650977139,4.620873256,4.897107079,0.826852695,0.704381135,0.91987837,4.668830259,4.67112091,4.810101081,0.789472014,0.726857142,0.938170817,
77.74,,4.650704075,4.62058805,4.8969034,0.826825809,0.704306088,0.919795694,4.668566702,4.670859636,4.809878132,0.789438311,0.726825965,0.938075674,
77.75,,4.650431028,4.620302866,4.896699732,0.826798836,0.70423098,0.919712933,4.66830316,4.67059838,4.809655196,0.789404526,0.726794713,0.937980448,
77.76,,4.650157998,4.620017703,4.896496077,0.826771776,0.704155813,0.919630086,4.668039635,4.67033714,4.809432273,0.789370659,0.726763387,0.937885139,
77.77,,4.649884986,4.619732562,4.896292435,0.826744629,0.704080585,0.919547154,4.667776126,4.670075918,4.809209364,0.789336711,0.726731987,0.937789748,
77.78,,4.64961199,4.619447442,4.896088805,0.826717396,0.704005298,0.919464137,4.667512634,4.669814713,4.808986468,0.789302682,0.726700512,0.937694276,
77.79,,4.649339012,4.619162344,4.895885188,0.826690076,0.70392995,0.919381035,4.667249158,4.669553525,4.808763585,0.789268571,0.726668964,0.93759872,
77.8,,4.64906605,4.618877267,4.895681583,0.82666267,0.703854543,0.919297848,4.666985698,4.669292354,4.808540716,0.78923438,0.726637341,0.937503083,
77.81,,4.648793106,4.618592212,4.89547799,0.826635177,0.703779076,0.919214576,4.666722254,4.6690312,4.808317861,0.789200107,0.726605644,0.937407364,
77.82,,4.648520179,4.618307179,4.89527441,0.826607598,0.703703549,0.91913122,4.666458827,4.668770064,4.808095018,0.789165753,0.726573873,0.937311564,
77.83,,4.64824727,4.618022167,4.895070843,0.826579933,0.703627963,0.919047778,4.666195416,4.668508945,4.807872189,0.789131318,0.726542028,0.937215681,
77.84,,4.647974377,4.617737176,4.894867288,0.826552181,0.703552317,0.918964252,4.665932022,4.668247842,4.807649374,0.789096802,0.726510109,0.937119717,
77.85,,4.647701501,4.617452207,4.894663746,0.826524343,0.703476611,0.918880642,4.665668644,4.667986757,4.807426572,0.789062205,0.726478116,0.937023671,
77.86,,4.647428643,4.61716726,4.894460216,0.826496419,0.703400846,0.918796947,4.665405282,4.667725689,4.807203783,0.789027528,0.726446049,0.936927544,
77.87,,4.647155802,4.616882334,4.894256699,0.826468409,0.703325022,0.918713168,4.665141936,4.667464638,4.806981007,0.78899277,0.726413909,0.936831336,
77.88,,4.646882978,4.61659743,4.894053194,0.826440313,0.703249139,0.918629304,4.664878607,4.667203604,4.806758245,0.788957931,0.726381695,0.936735046,
77.89,,4.646610171,4.616312547,4.893849702,0.826412132,0.703173196,0.918545357,4.664615294,4.666942588,4.806535497,0.788923012,0.726349408,0.936638676,
77.9,,4.646337382,4.616027686,4.893646222,0.826383864,0.703097194,0.918461325,4.664351998,4.666681588,4.806312762,0.788888012,0.726317047,0.936542224,
77.91,,4.646064609,4.615742846,4.893442755,0.826355511,0.703021133,0.91837721,4.664088718,4.666420606,4.80609004,0.788852932,0.726284612,0.936445691,
77.92,,4.645791854,4.615458028,4.893239301,0.826327072,0.702945014,0.918293011,4.663825454,4.666159641,4.805867331,0.788817771,0.726252104,0.936349078,
77.93,,4.645519116,4.615173232,4.893035859,0.826298547,0.702868835,0.918208728,4.663562206,4.665898693,4.805644636,0.78878253,0.726219523,0.936252384,
77.94,,4.645246395,4.614888457,4.89283243,0.826269937,0.702792597,0.918124361,4.663298975,4.665637762,4.805421955,0.788747209,0.726186869,0.936155609,
77.95,,4.644973692,4.614603704,4.892629013,0.826241241,0.702716301,0.918039911,4.66303576,4.665376848,4.805199287,0.788711808,0.726154141,0.936058753,
77.96,,4.644701005,4.614318973,4.892425609,0.82621246,0.702639946,0.917955377,4.662772562,4.665115951,4.804976632,0.788676327,0.72612134,0.935961818,
77.97,,4.644428336,4.614034263,4.892222217,0.826183594,0.702563533,0.91787076,4.66250938,4.664855072,4.80475399,0.788640766,0.726088466,0.935864801,
77.98,,4.644155684,4.613749575,4.892018838,0.826154642,0.702487061,0.91778606,4.662246214,4.664594209,4.804531362,0.788605125,0.72605552,0.935767705,
77.99,,4.643883049,4.613464908,4.891815471,0.826125606,0.70241053,0.917701277,4.661983065,4.664333364,4.804308748,0.788569404,0.7260225,0.935670529,
78,,4.643610432,4.613180263,4.891612118,0.826096484,0.702333941,0.91761641,4.661719932,4.664072536,4.804086147,0.788533603,0.725989407,0.935573272,
78.01,,4.643337831,4.612895639,4.891408776,0.826067277,0.702257294,0.917531461,4.661456815,4.663811725,4.803863559,0.788497722,0.725956242,0.935475936,
78.02,,4.643065248,4.612611038,4.891205448,0.826037985,0.702180589,0.917446428,4.661193715,4.663550932,4.803640985,0.788461762,0.725923004,0.935378519,
78.03,,4.642792682,4.612326458,4.891002132,0.826008608,0.702103825,0.917361313,4.660930631,4.663290155,4.803418424,0.788425722,0.725889693,0.935281023,
78.04,,4.642520133,4.612041899,4.890798828,0.825979147,0.702027004,0.917276115,4.660667563,4.663029395,4.803195877,0.788389603,0.725856309,0.935183448,
78.05,,4.642247602,4.611757362,4.890595537,0.8259496,0.701950124,0.917190835,4.660404512,4.662768653,4.802973343,0.788353404,0.725822853,0.935085793,
78.06,,4.641975088,4.611472847,4.890392259,0.825919969,0.701873187,0.917105472,4.660141477,4.662507928,4.802750822,0.788317126,0.725789325,0.934988058,
78.07,,4.641702591,4.611188354,4.890188994,0.825890254,0.701796191,0.917020027,4.659878458,4.66224722,4.802528315,0.788280769,0.725755724,0.934890244,
78.08,,4.641430111,4.610903882,4.889985741,0.825860454,0.701719138,0.916934499,4.659615456,4.661986529,4.802305821,0.788244332,0.72572205,0.934792351,
78.09,,4.641157648,4.610619431,4.8897825,0.825830569,0.701642027,0.916848889,4.65935247,4.661725855,4.802083341,0.788207816,0.725688305,0.934694378,
78.1,,4.640885203,4.610335003,4.889579273,0.8258006,0.701564859,0.916763197,4.659089501,4.661465199,4.801860874,0.788171221,0.725654487,0.934596327,
78.11,,4.640612775,4.610050596,4.889376058,0.825770547,0.701487633,0.916677423,4.658826548,4.66120456,4.801638421,0.788134547,0.725620597,0.934498196,
78.12,,4.640340364,4.609766211,4.889172855,0.825740409,0.701410349,0.916591567,4.658563611,4.660943937,4.801415981,0.788097795,0.725586634,0.934399987,
78.13,,4.640067971,4.609481847,4.888969666,0.825710187,0.701333008,0.916505629,4.658300691,4.660683332,4.801193555,0.788060963,0.7255526,0.934301699,
78.14,,4.639795595,4.609197506,4.888766489,0.825679881,0.70125561,0.916419609,4.658037787,4.660422744,4.800971141,0.788024052,0.725518494,0.934203332,
78.15,,4.639523236,4.608913185,4.888563324,0.825649491,0.701178155,0.916333508,4.6577749,4.660162174,4.800748742,0.787987063,0.725484316,0.934104886,
78.16,,4.639250894,4.608628887,4.888360173,0.825619017,0.701100642,0.916247325,4.657512029,4.65990162,4.800526356,0.787949995,0.725450066,0.934006363,
78.17,,4.638978569,4.60834461,4.888157033,0.825588459,0.701023072,0.916161061,4.657249174,4.659641084,4.800303983,0.787912848,0.725415744,0.93390776,
78.18,,4.638706262,4.608060355,4.887953907,0.825557818,0.700945445,0.916074715,4.656986335,4.659380564,4.800081624,0.787875623,0.725381351,0.93380908,
78.19,,4.638433972,4.607776122,4.887750793,0.825527092,0.700867761,0.915988288,4.656723513,4.659120062,4.799859278,0.78783832,0.725346885,0.933710321,
78.2,,4.6381617,4.60749191,4.887547692,0.825496283,0.700790021,0.915901779,4.656460708,4.658859577,4.799636946,0.787800937,0.725312349,0.933611484,
78.21,,4.637889444,4.607207721,4.887344604,0.82546539,0.700712223,0.91581519,4.656197919,4.65859911,4.799414627,0.787763477,0.72527774,0.933512569,
78.22,,4.637617206,4.606923552,4.887141528,0.825434414,0.700634369,0.91572852,4.655935146,4.658338659,4.799192321,0.787725938,0.725243061,0.933413577,
78.23,,4.637344985,4.606639406,4.886938465,0.825403354,0.700556458,0.915641768,4.655672389,4.658078226,4.79897003,0.787688322,0.725208309,0.933314506,
78.24,,4.637072782,4.606355281,4.886735415,0.825372211,0.70047849,0.915554936,4.655409649,4.65781781,4.798747751,0.787650627,0.725173487,0.933215358,
78.25,,4.636800596,4.606071178,4.886532378,0.825340984,0.700400466,0.915468023,4.655146926,4.65755741,4.798525486,0.787612854,0.725138593,0.933116132,
78.26,,4.636528427,4.605787097,4.886329353,0.825309674,0.700322385,0.915381029,4.654884218,4.657297029,4.798303235,0.787575002,0.725103628,0.933016829,
78.27,,4.636256275,4.605503038,4.886126341,0.825278281,0.700244248,0.915293955,4.654621528,4.657036664,4.798080996,0.787537074,0.725068592,0.932917448,
78.28,,4.635984141,4.605219,4.885923341,0.825246805,0.700166055,0.9152068,4.654358853,4.656776316,4.797858772,0.787499067,0.725033484,0.93281799,
78.29,,4.635712024,4.604934984,4.885720355,0.825215245,0.700087805,0.915119565,4.654096195,4.656515986,4.797636561,0.787460982,0.724998306,0.932718454,
78.3,,4.635439924,4.60465099,4.885517381,0.825183603,0.7000095,0.91503225,4.653833553,4.656255673,4.797414363,0.78742282,0.724963057,0.932618842,
78.31,,4.635167842,4.604367017,4.88531442,0.825151878,0.699931138,0.914944855,4.653570928,4.655995377,4.797192179,0.78738458,0.724927736,0.932519152,
78.32,,4.634895776,4.604083067,4.885111471,0.825120069,0.69985272,0.914857379,4.653308319,4.655735098,4.796970008,0.787346262,0.724892345,0.932419386,
78.33,,4.634623729,4.603799138,4.884908535,0.825088178,0.699774246,0.914769823,4.653045727,4.655474836,4.796747851,0.787307867,0.724856883,0.932319542,
78.34,,4.634351698,4.603515231,4.884705612,0.825056205,0.699695716,0.914682188,4.652783151,4.655214592,4.796525707,0.787269394,0.724821351,0.932219622,
78.35,,4.634079685,4.603231345,4.884502702,0.825024148,0.699617131,0.914594472,4.652520591,4.654954364,4.796303577,0.787230845,0.724785747,0.932119625,
78.36,,4.633807689,4.602947482,4.884299805,0.824992009,0.699538489,0.914506677,4.652258048,4.654694154,4.79608146,0.787192217,0.724750073,0.932019552,
78.37,,4.633535711,4.60266364,4.88409692,0.824959788,0.699459792,0.914418802,4.651995521,4.654433961,4.795859357,0.787153513,0.724714329,0.931919402,
78.38,,4.63326375,4.60237982,4.883894048,0.824927484,0.69938104,0.914330848,4.651733011,4.654173785,4.795637267,0.787114731,0.724678514,0.931819176,
78.39,,4.632991806,4.602096022,4.883691189,0.824895098,0.699302232,0.914242814,4.651470517,4.653913627,4.795415191,0.787075872,0.724642629,0.931718873,
78.4,,4.632719879,4.601812245,4.883488342,0.824862629,0.699223368,0.914154701,4.651208039,4.653653485,4.795193128,0.787036937,0.724606673,0.931618495,
78.41,,4.63244797,4.601528491,4.883285509,0.824830078,0.699144449,0.914066509,4.650945578,4.653393361,4.794971079,0.786997924,0.724570647,0.93151804,
78.42,,4.632176078,4.601244758,4.883082688,0.824797445,0.699065475,0.913978237,4.650683133,4.653133254,4.794749043,0.786958834,0.724534551,0.931417509,
78.43,,4.631904204,4.600961047,4.88287988,0.82476473,0.698986446,0.913889886,4.650420705,4.652873164,4.794527021,0.786919668,0.724498385,0.931316902,
78.44,,4.631632347,4.600677358,4.882677085,0.824731932,0.698907361,0.913801457,4.650158293,4.652613092,4.794305012,0.786880424,0.724462148,0.93121622,
