Gmeasured_max_11mM,Gmeasured_min_11mM,Gmeasured_opt_11mM,Imeasured_max_11mM,Imeasured_min_11mM,Imeasured_opt_11mM,time,Gmeasured_max_5p5mM,Gmeasured_min_5p5mM,Gmeasured_opt_5p5mM,Imeasured_max_5p5mM,Imeasured_min_5p5mM,Imeasured_opt_5p5mM,Gmeasured_max_11mM_lowHC,Gmeasured_min_11mM_lowHC,Gmeasured_opt_11mM_lowHC,Gmeasured_max_5p5mM_lowHC,Gmeasured_min_5p5mM_lowHC,Gmeasured_opt_5p5mM_lowHC,Imeasured_max_11mM_lowHC,Imeasured_min_11mM_lowHC,Imeasured_opt_11mM_lowHC,Imeasured_max_5p5mM_lowHC,Imeasured_min_5p5mM_lowHC,Imeasured_opt_5p5mM_lowHC
13.22196666,8.983419363,12.12005893,236.5649284,163.8489177,205.3235916,2.15,5.498649572,5.430130943,5.484475457,123.5080515,61.37318894,88.5804726,10.99025437,10.85649739,10.9628163,5.497327702,5.430465092,5.484474005,318.0163464,309.9791792,188.5567099,152.6221006,149.1356918,88.58807598
13.21874604,8.982961893,12.11858603,241.4951811,167.2867055,209.5891244,2.2,5.498602822,5.428447219,5.484040187,126.2401217,62.75986806,90.5578589,10.98979489,10.85294675,10.96166406,5.497207296,5.428800004,5.484038583,324.9695568,316.5171338,192.5241517,156.0734519,152.3954387,90.56600143
13.21550807,8.982502026,12.11709775,246.4114767,170.7188543,213.8456428,2.25,5.498555338,5.426760587,5.483601331,128.9654146,64.14454252,92.53120472,10.98932423,10.8493857,10.96049814,5.497084093,5.42713253,5.483599564,331.9135477,323.0351695,196.4836881,159.5199678,155.6451879,92.53991109
13.21225275,8.982039767,12.11559413,251.3138286,174.1453638,218.0931487,2.3,5.498507119,5.425071051,5.483158894,131.6839372,65.52721125,94.50051062,10.98884242,10.84581425,10.95931859,5.496958097,5.425462673,5.483156952,338.848314,329.5333175,200.4353213,162.9616458,158.8849552,94.50980604
13.20898012,8.98157512,12.11407522,256.2022521,177.5662343,222.3316452,2.35,5.498458169,5.423378616,5.482712881,134.3956971,66.90787338,96.46577764,10.98834948,10.84223243,10.95812543,5.496829311,5.423790437,5.482710751,345.7738516,336.0116113,204.3790543,166.3984842,162.1147575,96.47568785
13.20569021,8.981108088,12.11254106,261.0767634,180.9814667,226.5611363,2.4,5.498408486,5.421683287,5.482263297,137.1007029,68.28652829,98.42700721,10.98784542,10.83864024,10.95691869,5.496697742,5.422115825,5.482260966,352.6901577,342.4700863,208.3148908,169.8304816,165.3346127,98.43755849
13.20238304,8.980638679,12.11099171,265.9373805,184.3910627,230.7816268,2.45,5.498358075,5.419985069,5.481810148,139.7989634,69.66317551,100.3842012,10.98733027,10.83503772,10.95569843,5.496563394,5.420438842,5.481807602,359.5972301,348.9087799,212.2428355,173.257637,168.5445398,100.3954203
13.19905865,8.980166895,12.10942721,270.7841223,187.795024,234.9931223,2.5,5.498306935,5.418283967,5.48135344,142.4904884,71.03781477,102.3373617,10.98680406,10.83142487,10.95446466,5.496426272,5.418759492,5.481350664,366.4950673,355.3277311,216.1628936,176.6799501,171.7445585,102.349276
13.19571707,8.979692744,12.10784763,275.6170087,191.1933533,239.195629,2.55,5.498255069,5.416579987,5.480893178,145.175288,72.41044593,104.2864912,10.9862668,10.82780173,10.95321745,5.496286383,5.417077779,5.480890157,373.3836688,361.7269802,220.075071,180.0974208,174.934689,104.2991286
13.19235832,8.97921623,12.106253,280.4360606,194.5860532,243.3891539,2.6,5.498202478,5.414873136,5.48042937,147.8533726,73.78106901,106.2315924,10.98571852,10.82416831,10.95195681,5.496143731,5.41539371,5.480426089,380.2630345,368.1065689,223.9793742,183.5100493,178.1149524,106.2449812
13.18898246,8.97873736,12.10464338,285.2412998,197.973127,247.5737045,2.65,5.498149164,5.413163421,5.479962023,150.5247534,75.14968415,108.1726685,10.98515925,10.82052464,10.9506828,5.495998323,5.413707288,5.479958464,387.133165,374.4665402,227.8758099,186.917836,181.2853703,108.1868376
13.18558951,8.978256139,12.10301883,290.0327487,201.3545781,251.7492887,2.7,5.498095129,5.411450847,5.479491142,153.1894416,76.51629159,110.1097225,10.98458901,10.81687074,10.94939546,5.495850166,5.41201852,5.47948729,393.9940613,380.8069379,231.7643856,190.320782,184.4459649,110.1247013
13.18217951,8.977772574,12.10137941,294.8104305,204.7304104,255.915915,2.75,5.498040375,5.409735422,5.479016736,155.8474489,77.88089169,112.0427578,10.98400783,10.81320664,10.94809483,5.495699264,5.410327411,5.479012572,400.845725,387.1278068,235.645109,193.7188881,187.5967588,112.0585763
13.1787525,8.97728667,12.09972517,299.574369,208.1006278,260.0735923,2.8,5.497984904,5.408017153,5.478538813,158.4987873,79.24348491,113.9717782,10.98341573,10.80953236,10.94678095,5.495545626,5.408633967,5.478534318,407.6881581,393.4291925,239.5179883,197.1121558,190.7377748,113.9884668
13.17530853,8.976798434,12.09805616,304.3245884,211.4652346,264.2223297,2.85,5.497928716,5.406296047,5.478057378,161.143469,80.60407176,115.8967874,10.98281275,10.80584793,10.94545387,5.495389256,5.406938193,5.478052534,414.5213629,399.7111413,243.3830318,200.5005865,193.8690364,115.914377
13.17184762,8.976307873,12.09637245,309.0611135,214.8242354,268.3621368,2.9,5.497871816,5.404572112,5.477572441,163.7815064,81.96265287,117.8177892,10.98219891,10.80215338,10.94411363,5.495230162,5.405240096,5.477567228,421.3453422,405.9737003,247.2402484,203.8841818,196.9905671,117.8363113
13.16836982,8.975814994,12.0946741,313.7839694,218.1776347,272.4930234,2.95,5.497814203,5.402845355,5.477084009,166.4129123,83.31922891,119.7347878,10.98157424,10.79844872,10.94276028,5.49506835,5.403539682,5.477078406,428.160099,412.2169169,251.089647,207.2629437,200.102391,119.7542743
13.16487517,8.975319802,12.09296115,318.4931817,221.5254375,276.6149997,3,5.497755881,5.401115784,5.47659209,169.0376995,84.67380063,121.6477873,10.98093877,10.794734,10.94139386,5.494903827,5.401836957,5.476586075,434.9656366,418.4408391,254.9312368,210.6368742,203.2045321,121.6682708
13.16136372,8.974822306,12.09123368,323.1887764,224.8676488,280.728076,3.05,5.497696851,5.399383407,5.476096692,171.655881,86.02636881,123.5567919,10.98029252,10.79100923,10.94001441,5.494736601,5.400131927,5.476090244,441.7619585,424.6455155,258.7650274,214.0059753,206.297015,123.5783054
13.15783551,8.974322511,12.08949173,327.8707796,228.2042737,284.8322628,3.1,5.497637115,5.397648231,5.475597823,174.2674699,87.37693431,125.4618062,10.97963553,10.78727445,10.93862199,5.494566676,5.398424599,5.475590919,448.5490687,430.8309948,262.5910283,217.3702494,209.379864,125.4843831
13.15429058,8.973820424,12.08773538,332.5392178,231.5353175,288.927571,3.15,5.497576676,5.395910265,5.475095492,176.8724796,88.72549803,127.3628344,10.97896783,10.78352968,10.93721663,5.494394062,5.39671498,5.475088108,455.326971,436.9973261,266.4092494,220.7296988,212.4531041,127.3865088
13.15072897,8.973316054,12.08596467,337.1941176,234.8607855,293.0140115,3.2,5.497515535,5.394169517,5.474589706,179.4709234,90.0720609,129.2598812,10.97828944,10.77977495,10.93579838,5.494218764,5.395003075,5.474581819,462.0956697,443.1445589,270.2197006,224.0843259,215.51676,129.2846875
13.14715073,8.972809406,12.08417968,341.835506,238.1806833,297.0915953,3.25,5.497453695,5.392425995,5.474080475,182.0628148,91.4166239,131.1529512,10.9776004,10.77601029,10.9343673,5.49404079,5.393288892,5.474072059,468.8551692,449.2727428,274.0223921,227.4341334,218.5708567,131.1789245
13.1435559,8.972300487,12.08238045,346.46341,241.4950164,301.1603337,3.3,5.497391157,5.390679707,5.473567807,184.6481674,92.75918804,133.042049,10.97690073,10.77223573,10.93292342,5.493860146,5.391572437,5.473558835,475.605474,455.3819277,277.817334,230.7791239,221.6154193,133.0692248
13.13994452,8.971789306,12.08056705,351.0778568,244.8037905,305.220238,3.35,5.497327923,5.388930661,5.473051711,187.2269949,94.09975436,134.9271794,10.97619047,10.76845129,10.93146679,5.49367684,5.389853716,5.473042157,482.3465889,461.4721636,281.6045368,234.1193001,224.650473,134.9555936
13.13631665,8.971275869,12.07873954,355.6788738,248.1070114,309.2713197,3.4,5.497263997,5.387178866,5.472532194,189.7993109,95.43832392,136.8083471,10.97546964,10.76465702,10.92999746,5.493490879,5.388132738,5.472522031,489.0785185,467.5435006,285.3840108,237.4546648,227.676043,136.8380363
13.13267233,8.970760182,12.07689798,360.2664885,251.4046847,313.3135904,3.45,5.497199379,5.385424331,5.472009266,192.3651293,96.77489783,138.685557,10.97473828,10.76085293,10.92851547,5.49330227,5.386409507,5.471998465,495.8012678,473.5959891,289.1557667,240.7852209,230.6921546,138.7165582
13.12901159,8.970242255,12.07504244,364.8407284,254.6968164,317.3470616,3.5,5.497134072,5.383667063,5.471482936,194.9244638,98.1094772,140.558814,10.97399641,10.75703905,10.92702088,5.493111019,5.384684032,5.471471467,502.5148419,479.6296792,292.919815,244.1109712,233.6988331,140.5911646
13.12533449,8.969722093,12.07317296,369.4016213,257.9834124,321.3717451,3.55,5.497068078,5.381907071,5.470953211,197.4773282,99.44206316,142.4281229,10.97324407,10.75321543,10.92551372,5.492917135,5.382956319,5.470941045,509.2192458,485.6446216,296.6761663,247.4319188,236.6961039,142.4618609
13.12164108,8.969199705,12.07128962,373.9491947,261.2644786,325.3876526,3.6,5.497001399,5.380144364,5.470420102,200.0237365,100.7726569,144.2934887,10.97248129,10.74938208,10.92399405,5.492720625,5.381226375,5.470407208,515.9144848,491.6408665,300.4248315,250.7480665,239.6839923,144.3286526
13.1179314,8.968675096,12.06939247,378.4834766,264.5400211,329.3947961,3.65,5.496934037,5.37837895,5.469883617,202.5637026,102.1012595,146.1549163,10.97170809,10.74553903,10.92246191,5.492521494,5.379494208,5.469869962,522.6005641,497.6184646,304.1658214,254.0594175,242.6625238,146.1915451
13.11420549,8.968148276,12.06748157,383.0044947,267.8100458,333.3931873,3.7,5.496865995,5.376610838,5.469343764,205.0972404,103.4278723,148.0124107,10.97092451,10.74168632,10.92091735,5.492319752,5.377759822,5.469329317,529.2774891,503.5774662,307.8991467,257.3659749,245.6317238,148.0505438
13.1104634,8.96761925,12.06555698,387.5122769,271.0745588,337.3828383,3.75,5.496797274,5.374840036,5.468800553,207.6243637,104.7524964,149.865977,10.97013058,10.73782397,10.91936041,5.492115404,5.376023227,5.468785279,535.9452652,509.5179219,311.6248184,260.6677417,248.5916176,149.9056542
13.10670518,8.967088028,12.06361878,392.0068511,274.3335663,341.3637609,3.8,5.496727877,5.373066553,5.468253993,210.1450867,106.0751331,151.7156202,10.96932632,10.73395202,10.91779115,5.491908459,5.374284429,5.468237857,542.6038978,515.4398822,315.3428474,263.9647211,251.5422306,151.756882
13.10293087,8.966554614,12.061667,396.4882452,277.5870742,345.3359673,3.85,5.496657805,5.371290398,5.467704092,212.6594231,107.3957835,153.5613452,10.96851178,10.7300705,10.9162096,5.491698923,5.372543434,5.46768706,549.2533926,521.3433973,319.0532447,267.2569162,254.4835883,153.6042325
13.09914052,8.966019019,12.05970172,400.9564872,280.8350888,349.2994693,3.9,5.496587062,5.369511578,5.46715086,215.167387,108.7144489,155.4031573,10.96768698,10.72617943,10.91461581,5.491486803,5.37080025,5.467132894,555.8937549,527.2285179,322.7560212,270.5443303,257.4157159,155.4477113
13.09533418,8.965481248,12.057723,405.411605,284.0776162,353.2542791,3.95,5.496515648,5.367730104,5.466594305,217.6689923,110.0311306,157.2410614,10.96685194,10.72227885,10.91300984,5.491272107,5.369054884,5.466575369,562.5249905,533.0952941,326.4511881,273.8269666,260.3386387,157.2873241
13.09151189,8.964941308,12.0557309,409.8536264,287.3146627,357.2004088,4,5.496443567,5.365945984,5.466034437,220.164253,111.3458298,159.0750626,10.96600671,10.71836878,10.91139172,5.491054842,5.367307342,5.466014492,569.147105,538.9437763,330.1387562,277.1048283,263.2523821,159.1230762
13.08767371,8.964399209,12.05372547,414.2825795,290.5462343,361.1378704,4.05,5.49637082,5.364159225,5.465471264,222.6531829,112.6585478,160.905166,10.96515131,10.71444926,10.90976151,5.490835015,5.365557633,5.465450271,575.7601041,544.7740146,333.8187367,280.3779187,266.1569714,160.9549734
13.08381967,8.963854956,12.05170678,418.6984922,293.7723372,365.0666761,4.1,5.49629741,5.362369838,5.464904795,225.1357961,113.9692858,162.7313768,10.96428577,10.71052031,10.90811925,5.490612633,5.363805762,5.464882714,582.3639935,550.5860593,337.4911406,283.6462411,269.0524317,162.7830211
13.07994982,8.963308558,12.04967489,423.1013923,296.9929778,368.9868379,4.15,5.496223338,5.36057783,5.464335041,227.6121064,115.2780452,164.5537,10.96341013,10.70658197,10.90646498,5.490387703,5.362051737,5.46431183,588.9587788,556.3799605,341.1559791,286.9097986,271.9387882,164.607225
13.07606422,8.962760021,12.04762985,427.4913078,300.2081621,372.8983679,4.2,5.496148607,5.358783211,5.463762009,230.0821277,116.5848271,166.3721408,10.9625244,10.70263427,10.90479876,5.490160233,5.360295564,5.463737626,595.544466,562.155768,344.8132632,290.1685948,274.8160661,166.4275907
13.0721629,8.962209354,12.04557174,431.8682664,303.4178965,376.8012784,4.25,5.496073219,5.356985989,5.463185709,232.5458739,117.889633,168.1867043,10.96162863,10.69867724,10.90312062,5.48993023,5.358537252,5.463160111,602.1210607,567.9135317,348.463004,293.4226328,277.6842905,168.2441237
13.06824592,8.961656563,12.0435006,436.2322961,306.6221871,380.6955813,4.3,5.495997176,5.355186172,5.46260615,235.0033589,119.1924641,169.9973955,10.96072285,10.6947109,10.90143062,5.4896977,5.356776807,5.462579293,608.6885687,573.6533015,352.1052126,296.6719159,280.5434863,170.0568296
13.06431332,8.961101656,12.0414165,440.5834247,309.8210402,384.5812889,4.35,5.495920481,5.35338377,5.46202334,237.4545966,120.4933217,171.8042197,10.95980708,10.69073529,10.8997288,5.489462652,5.355014235,5.461995179,615.2469959,579.3751271,355.7399001,299.9164476,283.3936787,171.865714
13.06036514,8.960544641,12.03931949,444.9216799,313.0144621,388.4584133,4.4,5.495843135,5.351578792,5.46143729,239.8996007,121.7922071,173.607182,10.95888136,10.68675044,10.8980152,5.489225091,5.353249545,5.461407778,621.7963481,585.0790581,359.3670777,303.1562312,286.2348926,173.6707825
13.05640145,8.959985525,12.03720964,449.2470894,316.2024589,392.3269665,4.45,5.49576514,5.349771245,5.460848008,242.338385,123.0891215,175.4062874,10.95794571,10.68275637,10.89628988,5.488985026,5.351482742,5.460817099,628.3366312,590.7651439,362.9867565,306.39127,289.0671528,175.4720407
13.05242227,8.959424315,12.03508701,453.559681,319.3850369,396.1869607,4.5,5.495686499,5.347961139,5.460255503,244.7709635,124.3840664,177.2015412,10.95700016,10.67875313,10.89455287,5.488742464,5.349713835,5.460223148,634.8678511,596.4334339,366.5989476,309.6215673,291.8904842,177.2694942
13.04842767,8.95886102,12.03295166,457.8594824,322.5622024,400.038408,4.55,5.495607214,5.346148483,5.459659785,247.1973497,125.6770431,178.9929485,10.95604476,10.67474073,10.89280423,5.488497411,5.347942829,5.459625934,641.3900135,602.0839775,370.203662,312.8471267,294.7049116,179.0631485
13.04441768,8.958295645,12.03080364,462.1465211,325.7339616,403.8813206,4.6,5.495527287,5.344333285,5.459060863,249.6175575,126.9680528,180.7805143,10.95507952,10.67071921,10.89104399,5.488249874,5.346169733,5.459025465,647.9031244,607.7168237,373.800911,316.0679513,297.5104598,180.8530094
13.04039236,8.957728199,12.02864301,466.4208249,328.9003207,407.7157104,4.65,5.49544672,5.342515553,5.458458745,252.0316005,128.2570968,182.5642439,10.95410448,10.6666886,10.88927221,5.487999862,5.344394552,5.45842175,654.4071897,613.3320216,377.3907056,319.2840447,300.3071533,182.6390822
13.03635175,8.95715869,12.02646984,470.6824211,332.061286,411.5415896,4.7,5.495365516,5.340695298,5.457853441,254.4394925,129.5441765,184.3441423,10.95311966,10.66264893,10.88748893,5.48774738,5.342617295,5.457814796,660.9022154,618.9296202,380.9730569,322.4954102,303.0950168,184.4213727
13.03229589,8.956587124,12.02428418,474.9313374,335.2168637,415.3589703,4.75,5.495283676,5.338872526,5.45724496,256.8412471,130.8292932,186.1202148,10.9521251,10.65860023,10.88569419,5.487492436,5.340837968,5.457204611,667.3882072,624.5096682,384.5479761,325.7020512,305.8740749,186.1998864
13.02822484,8.956013509,12.0220861,479.1676011,338.36706,419.1678645,4.8,5.495201202,5.337047248,5.456633312,259.2368779,132.1124483,187.8924663,10.95112083,10.65454253,10.88388804,5.487235036,5.339056578,5.456591204,673.8651711,630.0722144,388.1154742,328.9039711,308.644352,187.9746288
13.02413865,8.955437852,12.01987564,483.3912398,341.5118812,422.9682843,4.85,5.495118098,5.335219472,5.456018505,261.6263986,133.393643,189.6609022,10.95010688,10.65047586,10.88207052,5.486975189,5.337273132,5.455974582,680.3331131,635.6173073,391.6755623,332.1011732,311.4058727,189.7456056
13.02003735,8.954860162,12.01765287,487.6620687,344.6513335,426.7602417,4.9,5.495034364,5.333389206,5.455400548,264.0098227,134.6728787,191.4255273,10.94908328,10.64640025,10.88024169,5.486712901,5.335487637,5.455354754,686.7920391,641.1449954,395.2282515,335.293661,314.1586612,191.5128223
13.015921,8.954280445,12.01541785,491.9683539,347.7854232,430.5437488,4.95,5.494950003,5.331556459,5.454779451,266.3871637,135.9501567,193.186347,10.94805005,10.64231573,10.87840157,5.486448178,5.3337001,5.454731728,693.2419551,646.6553269,398.773553,338.481438,316.9027419,193.2762845
13.01178965,8.953698709,12.01317063,496.263838,350.9141564,434.3188175,5,5.494865018,5.329721241,5.454155224,268.7584353,137.2254783,194.9433664,10.94700723,10.63822233,10.87655023,5.486181029,5.331910528,5.454105511,699.6828669,652.1483502,402.3114777,341.6645074,319.638139,195.0359977
13.00764333,8.95311496,12.01091127,500.5485335,354.0375393,438.08546,5.05,5.49477941,5.327883559,5.453527874,271.1236509,138.498845,196.6965904,10.94595485,10.63412008,10.87468769,5.48591146,5.330118928,5.453476111,706.1147804,657.6241133,405.8420367,344.8428728,322.3648768,196.7919675
13.0034821,8.952529208,12.00863984,504.822453,357.1555782,441.843688,5.1,5.494693181,5.326043422,5.452897411,273.4828239,139.7702579,198.4460243,10.94489293,10.63000901,10.87281402,5.485639477,5.328325307,5.452843538,712.5377018,663.0826641,409.3652411,348.0165375,325.0829793,198.5441994
12.99930601,8.951941458,12.00635639,509.0856092,360.2682793,445.5935138,5.15,5.494606334,5.32420084,5.452263845,275.8359678,141.0397185,200.1916732,10.94382152,10.62588915,10.87092924,5.485365089,5.326529673,5.452207797,718.9516369,668.5240505,412.881102,351.185505,327.7924706,200.292699
12.9951151,8.951351719,12.00406097,513.3380145,363.3756488,449.3349491,5.2,5.494518871,5.32235582,5.451627184,278.183096,142.307228,201.9335421,10.94274063,10.62176053,10.86903341,5.485088301,5.324732031,5.451568899,725.3565916,673.9483202,416.3896303,354.3497786,330.4933748,202.0374718
12.99090942,8.950759998,12.00175365,517.5796818,366.4776929,453.068006,5.25,5.494430793,5.320508372,5.450987439,280.5242219,143.5727879,203.6716362,10.94165029,10.61762318,10.86712657,5.484809122,5.322932388,5.450926851,731.7525719,679.3555208,419.8908371,357.5093618,333.1857157,203.7785234
12.98668902,8.950166302,11.99943448,521.8106235,369.5744177,456.7926964,5.3,5.494342104,5.318658503,5.450344617,282.8593588,144.8363994,205.4059606,10.94055055,10.61347713,10.86520877,5.484527557,5.321130753,5.45028166,738.1395838,684.7456997,423.3847334,360.664258,335.8695173,205.5158592
12.98245393,8.949570638,11.99710353,526.0308522,372.6658294,460.5090321,5.35,5.494252805,5.316806224,5.449698728,285.1885201,146.0980638,207.1365203,10.93944142,10.60932241,10.86328004,5.484243613,5.319327132,5.449633334,744.5176332,690.1189043,426.8713302,363.8144707,338.5448034,207.2494849
12.97820422,8.948973015,11.99476083,530.2403806,375.7519343,464.2170252,5.4,5.494162898,5.314951542,5.449049782,287.511719,147.3577827,208.8633205,10.93832293,10.60515906,10.86134043,5.483957298,5.317521531,5.448981883,750.8867261,695.4751818,430.3506386,366.9600032,341.2115976,208.9794058
12.97393993,8.948373439,11.99240647,534.4392212,378.8327385,467.9166875,5.45,5.494072386,5.313094466,5.448397787,289.8289687,148.6155571,210.5863663,10.93719512,10.60098709,10.85938999,5.483668619,5.315713957,5.448327313,757.2468685,700.8145792,433.8226695,370.100859,343.8699238,210.7056276
12.9696611,8.947771918,11.99004048,538.6273866,381.9082481,471.6080308,5.5,5.49398127,5.311235005,5.447742754,292.1402826,149.8713886,212.3056627,10.93605802,10.59680654,10.85742875,5.483377582,5.313904418,5.447669633,763.5980663,706.1371435,437.2874338,373.2370415,346.5198055,212.4281556
12.96536778,8.947168459,11.98766293,542.8048894,384.9784694,475.2910671,5.55,5.493889552,5.309373168,5.447084689,294.4456739,151.1252784,214.0212148,10.93491165,10.59261744,10.85545677,5.483084194,5.312092921,5.44700885,769.9403254,711.4429215,440.7449427,376.3685541,349.1612663,214.1469955
12.96106002,8.946563069,11.98527388,546.9717423,388.0434084,478.965808,5.6,5.493797236,5.307508963,5.446423605,296.7451556,152.377228,215.7330277,10.93375604,10.58841982,10.85347408,5.482788463,5.310279472,5.446344973,776.2736519,716.73196,444.1952069,379.4954004,351.7943297,215.8621528
12.95673786,8.945955756,11.98287338,551.1279577,391.1030713,482.6322656,5.65,5.493704323,5.305642398,5.445759508,299.0387409,153.6272385,217.4411065,10.93259122,10.58421371,10.85148072,5.482490394,5.308464078,5.445678009,782.5980517,722.0043054,447.6382376,382.6175836,354.4190191,217.5736328
12.95240136,8.945346528,11.98046148,555.2735483,394.1574643,486.2904516,5.7,5.493610814,5.303773483,5.445092409,301.326443,154.8753114,219.1454562,10.93141723,10.57999913,10.84947675,5.482189995,5.306646746,5.445007966,788.9135307,727.2600043,451.0740455,385.7351073,357.0353579,219.281441
12.94805055,8.944735391,11.97803825,559.4085266,397.2065935,489.9403777,5.75,5.493516713,5.301902226,5.444422316,303.6082749,156.121448,220.846082,10.93023409,10.57577613,10.84746221,5.481887272,5.304827483,5.444334853,795.220095,732.499103,454.5026416,388.8479748,359.6433694,220.9855831
12.94368549,8.944122353,11.97560374,563.5329051,400.250465,493.5820558,5.8,5.493422021,5.300028635,5.44374924,305.8842497,157.3656497,222.5429887,10.92904183,10.57154473,10.84543713,5.481582233,5.303006296,5.443658678,801.5177505,737.7216476,457.9240369,391.9561896,362.2430769,222.6860643
12.93930623,8.943507421,11.97315801,567.6466965,403.289085,497.2154976,5.85,5.49332674,5.29815272,5.443073188,308.1543803,158.6079178,224.2361816,10.92784048,10.56730495,10.84340156,5.481274883,5.301183191,5.442979447,807.8065031,742.9276843,461.3382423,395.0597552,364.8345035,224.3828903
12.9349128,8.942890603,11.97070111,571.7499133,406.3224595,500.8407148,5.9,5.493230873,5.296274489,5.44239417,310.4186798,159.8482536,225.9256657,10.92663007,10.56305683,10.84135554,5.480965231,5.299358177,5.44229717,814.0863588,748.117259,464.7452686,398.158675,367.4176723,226.0760663
12.93050526,8.942271905,11.9682331,575.842568,409.3505946,504.4577192,5.95,5.493134422,5.29439395,5.441712196,312.6771612,161.0866585,227.611446,10.92541062,10.55880039,10.83929911,5.480653282,5.297531258,5.441611853,820.3573236,753.2904174,468.1451267,401.2529523,369.9926065,227.765598
12.92608365,8.941651336,11.96575403,579.9246732,412.3734966,508.0665225,6,5.493037388,5.292511112,5.441027275,314.9298373,162.3231338,229.2935275,10.92418218,10.55453568,10.83723233,5.480339044,5.295702443,5.440923505,826.6194034,758.4472053,471.5378275,404.3425907,372.5593291,229.4514906
12.92164802,8.941028903,11.96326396,583.9962414,415.3911713,511.6671363,6.05,5.492939775,5.290625985,5.440339415,317.176721,163.5576809,230.9719154,10.92294476,10.55026271,10.83515522,5.480022522,5.293871737,5.440232134,832.8726043,763.5876684,474.9233818,407.4275936,375.1178629,231.1337498
12.91719842,8.940404612,11.96076294,588.0572852,418.4036251,515.2595725,6.1,5.492841583,5.288738575,5.439648627,319.4178253,164.7903011,232.6466146,10.92169839,10.54598151,10.83306783,5.479703725,5.292039149,5.439537748,839.1169321,768.7118519,478.3018005,410.5079643,377.6682308,232.8123808
12.91273489,8.939778471,11.95825104,592.1078171,421.4108638,518.8438425,6.15,5.492742815,5.286848892,5.438954918,321.653163,166.0209958,234.3176301,10.9204431,10.54169212,10.83097021,5.479382658,5.290204684,5.438840354,845.3523928,773.8198012,481.6730945,413.5837065,380.2104556,234.4873891
12.90825747,8.939150488,11.9557283,596.1478495,424.4128936,522.4199581,6.2,5.492643474,5.284956945,5.438258299,323.8827468,167.2497663,235.9849671,10.91917893,10.53739457,10.82886239,5.479059328,5.28836835,5.43813996,851.5789924,778.9115615,485.0372745,416.6548234,382.7445601,236.1587802
12.90376623,8.93852067,11.95319478,600.1773951,427.4097206,525.9879308,6.25,5.49254356,5.283062741,5.437558778,326.1065896,168.476614,237.6486304,10.9179059,10.53308887,10.82674442,5.478733742,5.286530153,5.437436575,857.7967369,783.987178,488.3943513,419.7213185,385.270567,237.8265594
12.8992612,8.937889024,11.95065053,604.1964663,430.4013508,529.5477724,6.3,5.492443077,5.281166291,5.436856365,328.3247041,169.7015402,239.3086252,10.91662404,10.52877507,10.82461634,5.478405906,5.2846901,5.436730206,864.0056321,789.0466954,491.7443359,422.7831953,387.7884989,239.4907321
12.89474243,8.937255557,11.94809562,608.2050756,433.3877903,533.0994943,6.35,5.492342027,5.279267601,5.436151068,330.537103,170.9245463,240.9649564,10.91533338,10.5244532,10.82247819,5.478075828,5.282848198,5.43602086,870.2056841,794.0901587,495.0872388,425.8404572,390.2983783,241.1513038
12.89020996,8.936620276,11.94553008,612.2032356,436.3690451,536.6431082,6.4,5.492240411,5.277366681,5.435442898,332.743799,172.1456335,242.617629,10.91403394,10.52012327,10.82033001,5.477743513,5.281004454,5.435308546,876.3968988,799.1176126,498.423071,428.8931077,392.8002278,242.8082798
12.88566385,8.93598319,11.94295399,616.1909586,439.3451213,540.1786257,6.45,5.492138232,5.275463539,5.434731863,334.9448049,173.3648033,244.2666481,10.91272576,10.51578533,10.81817184,5.477408969,5.279158874,5.434593272,882.5792822,804.1291016,501.7518432,431.9411501,395.2940698,244.4616655
12.88110413,8.935344304,11.94036739,620.1682573,442.3160248,543.7060582,6.5,5.492035492,5.273558184,5.434017972,337.1401331,174.582057,245.9120187,10.91140886,10.5114394,10.81600373,5.477072202,5.277311465,5.433875044,888.7528402,809.1246702,505.0735662,434.9845879,397.7799267,246.1114664
12.87653086,8.934703627,11.93777033,624.1351441,445.2817617,547.2254173,6.55,5.491932192,5.271650625,5.433301234,339.3297963,175.797396,247.5537457,10.91008328,10.5070855,10.81382571,5.476733219,5.275462235,5.433153872,894.9175788,814.1043628,508.3882506,438.0234246,400.2578208,247.7576877
12.87194409,8.934061165,11.93516288,628.0916315,448.2423381,550.7367145,6.6,5.491828336,5.269740869,5.43258166,341.5138071,177.0108215,249.1918341,10.90874903,10.50272368,10.81163783,5.476392025,5.273611188,5.432429763,901.0735039,819.0682234,511.6959072,441.0576636,402.7277742,249.4003348
12.86734385,8.933416926,11.93254508,632.0377319,451.1977599,554.2399613,6.65,5.491723924,5.267828925,5.431859257,343.692178,178.222335,250.826289,10.90740615,10.49835395,10.80944013,5.476048629,5.271758334,5.431702724,907.2206216,824.0162963,514.9965468,444.0873084,405.1898094,251.0394131
12.8627302,8.932770918,11.92991698,635.9734578,454.0780436,557.7351692,6.7,5.49161896,5.265914802,5.431134035,345.8649215,179.4319378,252.4571152,10.90605467,10.49397635,10.80723265,5.475703035,5.269903677,5.430972764,913.3589376,828.9486254,518.29018,447.1123623,407.6439483,252.674928
